firm_id,firm_name,razon_social,hs4,ncm,product_name_declared,exporter_profile,source_url
4476,PANGEA,GUTIERREZ RAMAZZINI MARCELLO,4202,4202.19.00,BILLETERAS DE PAPEL TYVEK,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4476
3919,PANHEL,PANHEL SRL,8417,8417.20.00,HORNOS ROTATIVOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3919
3919,PANHEL,PANHEL SRL,8438,8438.10.00,TRINCHADOR COMPACTO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3919
3919,PANHEL,PANHEL SRL,8514,8514.40.00,EQUIPO FERMENTADOR,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3919
4271,PAOLUCCI RACING PERFORMANCE,PAOLUCCI JORGE EMILIO,8708,8708.92.00,ESCAPES Y LEVAS DE MOTOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4271
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1001,1001.19.00,TRIGO CANDEAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1002,1002.90.00,CENTENO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1003,1003.90.90,CEBADA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1004,1004.90.00,AVENA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1007,1007.90.00,SORGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1008,1008.29.90,MIJO AMARILLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1201,1201.90.00,SOJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1204,1204.00.10,LINO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,1206,1206.00.90,GIRASOL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
1318,PAREDES CEREALES S.A.,PAREDES CEREALES SOCIEDAD ANONIMA,2309,2309.90.10,ALIMENTO BALANCEADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1318
3107,PARMENTIER SRL,PARMENTIER S.R.L.,0701,0701.90.00,PAPA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3107
3224,PASAFRE,FREZZI SA,0806,0806.20.00,PASAS DE UVA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3224
2522,PASTELINO,PASTELINO S.A.,1905,1905.90.90,MEDIALUNA CON MANTECA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2522
415,PAUNY,PAUNY S.A.,8430,8430.69.90,NIVELADORAS DE ARRASTRE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=415
415,PAUNY,PAUNY S.A.,8701,8701.90.90,TRACTORES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=415
4366,PEANUT WORLD,FIORITO SANTIAGO,1202,1202.42.00,MANÍ BLANCHEADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4366
4366,PEANUT WORLD,FIORITO SANTIAGO,2008,2008.11.00,MANÍ TOSTADO SALADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4366
701,PELLACANI S.R.L.,PELLACANI SRL,7318,7318.15.90,PERNOS DE SUSPENSIÓN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=701
701,PELLACANI S.R.L.,PELLACANI SRL,8414,8414.80.19,COMPRESORES DE AIRE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=701
701,PELLACANI S.R.L.,PELLACANI SRL,8462,8462.49.00,PUNZONADORA DE PERFILES DE ALUMINIO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=701
701,PELLACANI S.R.L.,PELLACANI SRL,8483,8483.40.90,ENGRANAJES DE DISTRIBUCIÓN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=701
701,PELLACANI S.R.L.,PELLACANI SRL,8484,8484.90.00,VÁLVULAS DE PRESIÓN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=701
2259,PELLFOOD,BOLLATTI JORGE LUIS,1214,1214.10.00,PELLETS DE ALFALFA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2259
2163,PEMAN SEMILLAS,OSCAR PEMAN Y ASOCIADOS S.A.,0713,0713.20.90,GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2163
2163,PEMAN SEMILLAS,OSCAR PEMAN Y ASOCIADOS S.A.,1007,1007.10.00,SORGO GRANÍFERO PARA SIEMBRA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2163
2163,PEMAN SEMILLAS,OSCAR PEMAN Y ASOCIADOS S.A.,1209,1209.21.00,SEMILLA FORRAJERAS DE ALFALFA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2163
5075,PERNOS PESCARA,TALLERES METALURG PESCARA SRL,8409,8409.91.90,PERNOS PARA PISTONES NAFTEROS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5075
5075,PERNOS PESCARA,TALLERES METALURG PESCARA SRL,8414,8414.90.39,PERNOS PARA PISTONES DE COMPRESORES DE AIRE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5075
2166,PERTRAK,PERTRAK SOCIEDAD ANONIMA,8409,8409.99.12,BLOCK DE CILINDROS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2166
2166,PERTRAK,PERTRAK SOCIEDAD ANONIMA,8708,8708.40.90,CARCAZAS DE TRANSMISIÓN DE CAJAS DE VELOCIDAD,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2166
2213,PESSOT SRL,PESSOT S R L,8425,8425.41.00,"ELEVADOR ELECTROHIDRÁULICO DE 4 COLUMNAS PARA ALINEACIÓN – DESDE 4,5 TN HASTA 10 TN",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2213
2213,PESSOT SRL,PESSOT S R L,9031,9031.10.00,EQUILIBRADORA COMPUTARIZADA DE RUEDAS DESMONTADAS PARA VEHÍCULOS LIVIANOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2213
2672,PETROQUÍMICA RIO TERCERO SA,PETROQUIMICA RIO TERCERO S A,2806,2806.10.20,ÁCIDO CLORHÍDRICO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2672
2672,PETROQUÍMICA RIO TERCERO SA,PETROQUIMICA RIO TERCERO S A,2815,2815.12.00,HIDRÓXIDO DE SODIO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2672
2672,PETROQUÍMICA RIO TERCERO SA,PETROQUIMICA RIO TERCERO S A,2827,2827.49.21,POLICLORURO DE ALUMINIO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2672
2672,PETROQUÍMICA RIO TERCERO SA,PETROQUIMICA RIO TERCERO S A,2828,2828.90.11,HIPOCLORITO DE SODIO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2672
2672,PETROQUÍMICA RIO TERCERO SA,PETROQUIMICA RIO TERCERO S A,2921,2921.51.12,ORTOTOLUENDIAMINA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2672
2672,PETROQUÍMICA RIO TERCERO SA,PETROQUIMICA RIO TERCERO S A,2929,2929.10.21,DIISOCIANATO DE TOLUENO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2672
1730,PIEROBON SA,PIEROBON S.A.,8432,8432.30.10,SEMBRADORA ABONADORA PARA GRANO FINO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1730
1369,PIERSANTI - METAL NOET,INDUSTRIAS PIERSANTI S.A.,8433,8433.90.90,CABEZALES PARA COSECHADORAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1369
1369,PIERSANTI - METAL NOET,INDUSTRIAS PIERSANTI S.A.,8716,8716.39.00,CARROS TRANSPORTADOR,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1369
4685,PILAGÁ CARNES,AGROLAM SA,0201,0201.20.10,CARNE BOVINA PREMIUM CONGELADA CON HUESO CON TRAZABILIDAD BLOCKCHAIN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4685
4685,PILAGÁ CARNES,AGROLAM SA,0202,0202.30.00,CARNE BOVINA PREMIUM CONGELADA SIN HUESO CON TRAZABILIDAD BLOCKCHAIN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4685
2892,PILMHOR SA,PILMHOR S.A.,8413,8413.60.11,BOMBAS Y MOTORES A ENGRANAJES GRUPO 1,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2892
2892,PILMHOR SA,PILMHOR S.A.,8481,8481.20.90,VÁLVULAS DE CONTROL DIRECCIONAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2892
277,PISTONES PERSAN,EDUARDO H PEREZ Y HNOS S A,8409,8409.91.20,PISTONES NAFTEROS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=277
2338,PLÁSTICOS BOULEVARES SRL,PLASTICOS BOULEVARES S R L,3923,3923.90.00,ENVASES PLÁSTICOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2338
1940,PLÁSTICOS DEL PACÍFICO,ARON GERMAN GUSTAVO,3920,3920.20.90,LÁMINAS DE CORRUGADO PLÁSTICOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1940
1940,PLÁSTICOS DEL PACÍFICO,ARON GERMAN GUSTAVO,3926,3926.10.00,TAPAS PARA ENCUADERNACIÓN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1940
276,PLÁSTICOS DISE,PLASTICOS DISE S. A.,3923,3923.00.00,"ENVASES DE PLÁSTICO COMO TAPONES, TAPAS, CÁPSULAS Y DEMÁS DISPOSITIVOS DE CIERRE",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=276
676,PLÁSTICOS PEN-PLA S.R.L.,PLASTICOS PEN PLA SRL,8433,8433.90.90,PÚAS PARA MOLINETES DE COSECHADORAS (PLÁSTICO FINGER - REEL TYNE),Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=676
4188,PLASTICOS SAN FRANCISCO SRL,PLASTICOS SAN FRANCISCO S.R.L.,3917,3917.32.90,MANGUERAS PLÁSTICAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4188
677,PLUMITA,PLUMITA S R L,8433,8433.11.00,CORTADORA DE CÉSPED,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=677
2492,PORTA HNOS S.A.,PORTA HNOS SA,2103,2103.90.99,ACETO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2492
2492,PORTA HNOS S.A.,PORTA HNOS SA,2207,2207.10.90,ALCOHOL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2492
2492,PORTA HNOS S.A.,PORTA HNOS SA,2208,2208.70.00,LICOR,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2492
2492,PORTA HNOS S.A.,PORTA HNOS SA,2209,2209.00.00,VINAGRE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2492
2492,PORTA HNOS S.A.,PORTA HNOS SA,2303,2303.30.00,DDGS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2492
725,PRAGA ALIMENTOS,PRAGA SRL,0708,0708.10.00,ARVEJAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=725
725,PRAGA ALIMENTOS,PRAGA SRL,0713,0713.20.90,GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=725
725,PRAGA ALIMENTOS,PRAGA SRL,1004,1004.90.00,AVENA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=725
725,PRAGA ALIMENTOS,PRAGA SRL,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=725
725,PRAGA ALIMENTOS,PRAGA SRL,1106,1106.10.00,HARINA DE LEGUMBRE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=725
725,PRAGA ALIMENTOS,PRAGA SRL,1901,1901.20.00,PREMEZCLA A BASE DE LEGUMBRES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=725
5165,PRIKA SA - GRUPO EL ESPINILLO,PRIKA S.A,0713,0713.20.90,GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5165
5165,PRIKA SA - GRUPO EL ESPINILLO,PRIKA S.A,1106,1106.10.00,HARINA DE GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5165
5165,PRIKA SA - GRUPO EL ESPINILLO,PRIKA S.A,1201,1201.90.00,SOJA NO GMO CONVENCIONAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5165
2291,PRODEMAN S.A. - MANÍ KING,PRO DE MAN SOCIEDAD ANONIMA,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2291
2291,PRODEMAN S.A. - MANÍ KING,PRO DE MAN SOCIEDAD ANONIMA,1202,1202.42.00,MANÍ CONFITERÍA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2291
2291,PRODEMAN S.A. - MANÍ KING,PRO DE MAN SOCIEDAD ANONIMA,1508,1508.10.00,ACEITE DE MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2291
2291,PRODEMAN S.A. - MANÍ KING,PRO DE MAN SOCIEDAD ANONIMA,2008,2008.11.00,MANÍ FRITO - TOSTADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2291
2291,PRODEMAN S.A. - MANÍ KING,PRO DE MAN SOCIEDAD ANONIMA,2305,2305.00.00,PELLETS DE MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2291
3315,PRODISMO,PRODISMO SRL,8480,8480.41.00,MATRICES Y MOLDES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3315
1734,PRODUMAT,PRODUMAT S.A.,8483,8483.40.10,CAJAS DE TRANSMISIÓN PARA MÁQUINAS AGRÍCOLAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1734
3414,PROMAR SH,TOLOZA ROQUE MANUEL Y SACCO SARA SUSANA SOC. DE HECHO,3926,3926.90.90,PALITOS DE HELADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3414
3414,PROMAR SH,TOLOZA ROQUE MANUEL Y SACCO SARA SUSANA SOC. DE HECHO,8480,8480.71.00,MOLDES PARA INYECCIÓN DE PLÁSTICO PARA COLADA CALIENTE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3414
4894,PROME AGRONEGOCIOS,R.C.C.M. AGROSERVICIOS S.R.L.,0708,0708.10.00,ARVEJA VERDE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4894
4894,PROME AGRONEGOCIOS,R.C.C.M. AGROSERVICIOS S.R.L.,0713,0713.20.90,GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4894
4894,PROME AGRONEGOCIOS,R.C.C.M. AGROSERVICIOS S.R.L.,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4894
273,PROMEDON S.A.,PROMEDON S A,9021,9021.39.80,SLING AJUSTABLE PARA INCONTINENCIA FEMENINA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=273
1955,PRONOR,PRONOR SA,1517,1517.90.10,ACEITE DE SOJA (MEZCLA),Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1955
1955,PRONOR,PRONOR SA,2304,2304.00.10,EXPELLER DE SOJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1955
1955,PRONOR,PRONOR SA,2308,2308.00.00,PREMEZCLAS CONSUMO ANIMAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1955
1955,PRONOR,PRONOR SA,2309,2309.90.90,PREMEZCLAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1955
1746,PROYTEC SRL,PROYTEC S.R.L.,8470,8470.90.90,COLUMNA EMISORA DE TICKET,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1746
1746,PROYTEC SRL,PROYTEC S.R.L.,8472,8472.90.10,CAJERO AUTOMÁTICO DE PAGO (ATM),Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1746
4253,PUNTA DEL AGUA SA,PUNTA DEL AGUA S A,0402,0402.21.10,LECHE EN POLVO ENTERA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4253
4253,PUNTA DEL AGUA SA,PUNTA DEL AGUA S A,0406,0406.10.90,QUESO CREMOSO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4253
4253,PUNTA DEL AGUA SA,PUNTA DEL AGUA S A,1901,1901.90.20,DULCE DE LECHE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4253
893,QUIMEX,QUITAM S A,3208,3208.10.10,ESMALTE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=893
893,QUIMEX,QUITAM S A,3209,3209.10.10,LATEX,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=893
893,QUIMEX,QUITAM S A,3210,3210.00.10,PINTURA PARA PILETA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=893
893,QUIMEX,QUITAM S A,3212,3212.90.90,ENTONADOR UNIVERSAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=893
893,QUIMEX,QUITAM S A,6807,6807.10.00,MANTA ASFÁLTICA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=893
3156,QUIMICA LUAR,QUIMICA LUAR S R L,2106,2106.90.30,ADEVIT,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3156
3156,QUIMICA LUAR,QUIMICA LUAR S R L,3004,3004.20.19,FOSFOMICINA SODICA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3156
2885,RAOMED SA,RAOMED S.A.,9018,9018.39.99,"KIT PARA DRENAJE VENTRICULAR EXTERNO DE LÍQUIDO CEFALORRAQUÍDEO RAOMED ES UN SISTEMA PENSADO PARA EL TRATAMIENTO EFICAZ, PRECISO Y SEGURO DE PACIENTES CON PRESIÓN",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2885
2885,RAOMED SA,RAOMED S.A.,9021,9021.39.80,PRÓTESIS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2885
2056,RDC S.A / RDC LEVADURAS / GRUPO BELTRÁN,REFINERIA DEL CENTRO SA S. A.,0206,0206.29.90,AORTA VACUNA CONGELADA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2056
2056,RDC S.A / RDC LEVADURAS / GRUPO BELTRÁN,REFINERIA DEL CENTRO SA S. A.,0504,0504.00.90,MONDONGO VACUNO CRUDO CONGELADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2056
2056,RDC S.A / RDC LEVADURAS / GRUPO BELTRÁN,REFINERIA DEL CENTRO SA S. A.,1516,1516.10.00,GRASA BOVINA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2056
2056,RDC S.A / RDC LEVADURAS / GRUPO BELTRÁN,REFINERIA DEL CENTRO SA S. A.,1517,1517.90.10,ACEITE VEGETAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2056
2056,RDC S.A / RDC LEVADURAS / GRUPO BELTRÁN,REFINERIA DEL CENTRO SA S. A.,1602,1602.50.00,BONETE VACUNO CONGELADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2056
2056,RDC S.A / RDC LEVADURAS / GRUPO BELTRÁN,REFINERIA DEL CENTRO SA S. A.,2102,2102.20.00,LEVADURA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2056
886,RECUPERAR SRL,RECUPERAR S.R.L.,2520,2520.10.19,SULFATO DE CALCIO YESO AGRÍCOLA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=886
886,RECUPERAR SRL,RECUPERAR S.R.L.,2842,2842.10.90,ZEOLITA GRANULADA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=886
886,RECUPERAR SRL,RECUPERAR S.R.L.,3105,3105.59.00,MICROCANPHOS Y CANPHOS GRANULADOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=886
2384,REFIRE,REFIRE HIDROMECANICA S R L,8426,8426.99.00,GRÚA HIDRÁULICA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2384
2384,REFIRE,REFIRE HIDROMECANICA S R L,8428,8428.90.90,PLATAFORMA HIDRÁULICA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2384
4025,RESORTES ARGENTINA,RESORTES ARGENTINA S A I C,7320,7320.20.10,RESORTES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4025
4766,RIO BEEF SAS,RIO BEEF S.A.S.,0202,0202.20.10,CARNE BOVINA REFRIGERADA O CONGELADA- CUARTOS DELANTEROS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4766
5635,ROBOTS FOR HUMANITY,ROBOTS FOR HUMANITY S.A.S.,8479,8479.50.00,ROBOTSOS H1,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5635
2898,ROLAND H,MAQUINON S.A.,8701,8701.90.90,MOTODESMALEZADORA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2898
2898,ROLAND H,MAQUINON S.A.,8716,8716.20.00,ACOPLADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2898
5337,ROMAGRO,ROMAGNOLI RICARDO LUIS,1104,1104.23.00,MAÍZ PARTIDO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5337
1897,ROTATIVAS CÓRDOBA S.A,ROTATIVAS CORDOBA SA,4819,4819.30.00,"ENVASES DE PAPEL, BOLSAS, EMPAQUES",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1897
4056,ROTOR TANQUES,ROTOR SRL,3925,3925.10.00,TANQUES PLÁSTICOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4056
4056,ROTOR TANQUES,ROTOR SRL,8716,8716.31.00,ACOPLADOS TANQUE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4056
4176,SABLÉ PARIS,RECOLETOS SRL,1905,1905.90.90,MEDIALUNAS Y FACTURAS VARIAS ULTRACONGELADAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4176
2776,SACHS,ZF ARGENTINA S. A.,8708,8708.80.00,AMORTIGUADOR,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2776
1368,SAMAL AGRO SA,SAMAL AGRO S.A.,0713,0713.10.90,ARVEJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1368
1368,SAMAL AGRO SA,SAMAL AGRO S.A.,0909,0909.21.00,CORIANDRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1368
1368,SAMAL AGRO SA,SAMAL AGRO S.A.,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1368
1404,SANCHEZ Y PICCIONI S.A.,SANCHEZ Y PICCIONI SA,7325,7325.99.90,FUNDICIÓN DE HIERRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1404
2176,SANTIAGO PALLAS,SANTIAGO PALLAS SOCIEDAD DE RESPONSABILIDAD LIMITADA,7217,7217.10.11,"ALAMBRE DE HIERRO O ACERO SIN ALEAR, SIN REVESTIR, INCLUSO PULIDO Y TEJIDOS DE ALAMBRES DE TODO TIPO Y EN TODAS LAS CALIDADES ACEROS",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2176
2349,SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,SISTEMAS DE RIEGO SA,0708,0708.20.00,POROTO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2349
2349,SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,SISTEMAS DE RIEGO SA,0713,0713.20.90,GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2349
2349,SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,SISTEMAS DE RIEGO SA,0909,0909.21.00,CORIANDRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2349
2349,SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,SISTEMAS DE RIEGO SA,1001,1001.19.00,TRIGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2349
2349,SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,SISTEMAS DE RIEGO SA,1005,1005.90.10,MAÍZ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2349
2349,SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,SISTEMAS DE RIEGO SA,1008,1008.30.90,ALPISTE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2349
2349,SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,SISTEMAS DE RIEGO SA,1201,1201.90.00,SOJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2349
2349,SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,SISTEMAS DE RIEGO SA,1206,1206.00.90,GIRASOL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2349
2349,SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,SISTEMAS DE RIEGO SA,8424,8424.81.21,SISTEMA DE RIEGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2349
4075,SASHA D ESPACIO DE ARTE,DAVILA ALEJANDRO MIGUEL,9701,9701.10.00,OBRAS DE ARTE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4075
1312,SAVANT,SAVANT PHARM S.A.,3004,3004.10.11,AMPICILINA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1312
4070,SAVAZ,SAVAZ SRL,0406,0406.40.00,"QUESOS DE PASTA BLANDA CON HONGOS EN SU INTERIOR (PENICILIUM ROQUEFORTI)-PRESENTACIÓN, HORMA ENTERA 2,400 KG, MEDIA HORMA 1,200 KG",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4070
