candidate_hs4,n_anchors_linking,mean_proximity,max_proximity,best_anchor_hs4,candidate_product_name_short,candidate_product_name,candidate_sector,pci,distance_travelled,accessible_market_size,accessible_market_growth_5y,dai_index,dai_percentile,dai_lead,pci_norm,acc_size_norm,acc_growth_norm,dai_norm,distance_norm_inverse,distance_percentile,attractiveness_score,feasibility_score,combined_score,combined_rank
8412,1,0.38409498503446443,0.38409498503446443,8413,Other engines and motors,"Other engines and motors, and parts thereof",Machinery,2.04267903609253,5512.225968695281,904798191.0,0.0907913508034425,0.99457636147704,29.03225806451613,-6.451612903225804,0.8532014858282213,0.0037125797724612323,0.17959899031467033,0.26666666666666666,0.495474575320899,31.818181818181824,0.4724286354358936,0.38107062099378286,0.673797619498226,264
7301,1,0.37399865697650286,0.37399865697650286,8702,Sheet piling of iron or steel,"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel",Metals,1.5301344230577476,3175.4568514658345,6825754.0,0.0438172384369266,0.7454242209479311,16.129032258064516,-54.83870967741936,0.8085262816885219,2.8007523096602155e-05,0.1650435230765407,0.1333333333333333,0.7527353565146271,86.16600790513834,0.4455310234941703,0.4430343449239802,0.6732714366386635,265
2503,1,0.28883236777746446,0.28883236777746446,2814,"Sulphur, crude","Sulphur, crude or unrefined",Minerals,-0.6205122539027202,5774.102639586536,353426955.0,0.0956974028372121,1.943671616878417,83.87096774193549,19.354838709677423,0.6210682987498644,0.0014501861047327915,0.18111918678137345,0.8333333333333334,0.46664391488758517,25.494071146245055,0.3561764925964587,0.6499886241104593,0.67225544114307,266
4411,8,0.36240896630041697,0.41596796344223474,0207,Fiberboard of wood,"Fiberboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",Agriculture,0.6092364919888347,3456.712018467144,155750457.0,0.0378871977413972,0.9503093064049678,36.666666666666664,-20.0,0.7282575557746305,0.0006390773124454589,0.1632060319837642,0.3455555555555555,0.7217712687731231,82.01581027667984,0.40509005521136765,0.5336634121643393,0.6708079125433518,267
0105,5,0.36269815104817343,0.3861652460826497,3808,Fowl,"Live poultry of the following kinds Chickens, ducks, geese, turkeys and guineas",Agriculture,0.0911318944029727,1791.9838514347532,26123495.0,0.038387186340552,1.0472345910202134,29.03225806451613,-22.580645161290317,0.6830977236854491,0.00010719026639056592,0.16336095918318957,0.26666666666666666,0.905045373847623,98.22134387351778,0.38241589920511954,0.5858560202571448,0.6703369068005801,268
4503,1,0.3204341580911726,0.3204341580911726,1509,Articles of natural cork,Articles of natural cork,Agriculture,1.1121454886971784,4096.6519360149205,10409034.0,-0.1132640799458156,0.9757481889283116,38.70967741935484,-22.58064516129032,0.7720928854615545,4.271048446344786e-05,0.11637007576150411,0.36666666666666664,0.6513186759638756,68.57707509881423,0.4151496392922691,0.5089926713152712,0.6700171059107303,269
3921,10,0.410967388278503,0.4725326527992687,7610,"Other plastic plates, sheets etc.","Other plates, sheets, film, foil and strip, of plastics",Chemicals,1.7171693259787004,3759.2867799929377,488737953.0,0.0808534947214763,0.8758972812072614,16.129032258064516,-48.38709677419355,0.8248289063903357,0.0020053959616525233,0.17651963167794565,0.1333333333333333,0.6884600533236815,75.49407114624506,0.4570457101050674,0.4108966933285074,0.66979374418798,270
8547,10,0.37733609343759467,0.42412386970754223,8708,Insulating fittings for electrical machines,"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly of insulating material apart from any minor components of metal (for example, threaded sockets)incorporated during molding solely for the purposes of assembly, oth",Electronics,2.519768377950444,4494.784799290813,61996884.0,0.0429551137464057,0.7480771240952291,9.67741935483871,-38.70967741935484,0.8947862829333482,0.0002543864253747446,0.1647763838575992,0.06666666666666667,0.607487229087049,57.905138339920946,0.4886508340374176,0.3370769478768578,0.6697446106780649,271
4415,32,0.422828162230174,0.5061986230644686,3925,Packing boxes,"Packing cases, boxes, crates, drums and similar packings, of wood; cable-drums, of wood; pallets, box-pallets and other load boards, of wood; pallet collars of wood",Agriculture,1.1053863490789555,1420.2302711694051,5276749.0,0.0765802732471645,0.4863176066629946,3.225806451612903,-77.41935483870968,0.7715037349084645,2.1651625518949602e-05,0.17519552501499672,0.0,0.9459726592030628,99.40711462450594,0.42955616161436116,0.4729863296015314,0.6684392098646044,272
4406,2,0.3423982506075797,0.38624622044596585,1001,Wooden railway ties,Railway or tramway sleepers (cross-ties) of wood,Agriculture,0.537360189347409,1759.6867421618138,7915699.0,-0.0647118350451935,0.8421350685661465,22.58064516129032,-32.25806451612903,0.7219925626176453,3.247979967755219e-05,0.13141454545737863,0.19999999999999996,0.9086010437255726,98.41897233201581,0.3938580376230867,0.5543005218627863,0.6671316689226773,273
7019,7,0.41230566527018914,0.443143934191013,8537,Glass fibers,"Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)",Stone,1.8974916893828635,4121.9281707544105,248625189.0,0.0696254695068028,0.863079171746827,16.129032258064516,-35.483870967741936,0.840546442368979,0.0010201621276293544,0.17304049934467416,0.1333333333333333,0.6485359517970881,67.58893280632411,0.4637883865525654,0.3909346425652107,0.6670029459333852,274
9031,2,0.31851306271073854,0.37382259694190245,9024,Measuring instruments,"Measuring or checking instruments, appliances and machines, not specified or included elsewhere in this chapter; profile projectors; parts and accessories thereof",Machinery,2.5883317065634723,5747.742337751348,904756621.0,0.0736117556286772,0.8442541438716789,19.35483870967742,-58.064516129032256,0.9007625055379479,0.0037124092018934788,0.1742756957991816,0.16666666666666666,0.4695459867237035,26.284584980237156,0.4948782790192427,0.31810632669518507,0.6668147210965244,275
4821,17,0.4233141660936897,0.44725949911980284,2103,Paper labels,"Paper and paperboard labels of all kinds, whether or not printed",Agriculture,0.6253639070475273,3094.323371220219,43499280.0,0.1045355450062583,0.930017315413995,29.03225806451613,-54.83870967741936,0.729663278401831,0.00017848681468531742,0.1838577864548222,0.26666666666666666,0.7616675451314041,87.54940711462451,0.4108407075182924,0.5141671058990354,0.6667969780157961,276
3203,1,0.27375267696016814,0.27375267696016814,8802,Coloring matter of animal or vegetable origin,"Coloring matter of vegetable or animal origin (including dyeing extracts but excluding animal black), whether or not chemically defined; preparations as specified in note 3 to this chapter based on coloring matter of vegetable or animal origin",Chemicals,0.6790818905300402,5462.759600499749,85833835.0,0.0547006271557977,1.077320860267872,54.83870967741935,-32.25806451612903,0.7343455281358485,0.0003521945145155302,0.16841586584060061,0.5333333333333332,0.5009204520363049,33.201581027667984,0.4093647791567033,0.517126892684819,0.6664775572360961,277
8003,1,0.34175285677338624,0.34175285677338624,8714,Tin bars and wire,"Tin bars, rods, profiles and wire",Metals,0.995939699016281,3728.1784113063454,2785112.0,0.0744787513513773,0.8940347764744695,29.03225806451613,-58.064516129032256,0.7619639771788783,1.14279079888645e-05,0.17454434436328634,0.26666666666666666,0.6918848517648146,77.07509881422925,0.42462093165725795,0.4792757592157406,0.6649905149931329,278
8711,2,0.3564434525765461,0.37400606542712905,8714,Motorcycles,"Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars",Vehicles,0.7943495338141793,6301.118563804115,2372629059.0,0.201305501296078,1.1330814230501594,54.83870967741935,12.903225806451609,0.7443926642552395,0.009735402589898776,0.21384306680289195,0.5333333333333332,0.4086234081263104,16.996047430830043,0.42809094947581744,0.4709783707298218,0.6648580866043123,279
8503,22,0.3998243757797718,0.47057708455636177,8501,Parts for use with electric generators,Parts suitable for use solely or principally with the machines of heading8501 or 8502:,Electronics,2.3658440720453227,4782.477630551937,498400180.0,0.0688080471471541,0.8289510595562435,12.903225806451612,-19.35483870967742,0.881369695160322,0.002045042137865014,0.17278721165543062,0.09999999999999998,0.5758144027182104,50.98814229249011,0.4843929110284849,0.3379072013591052,0.6637363098665139,280
8903,4,0.3494147299878355,0.399857230456835,8434,Pleasure or sport boats,Yachts and other vessels for pleasure or sports; row boats and canoes,Vehicles,1.5617536326641746,4803.865960386206,222513533.0,0.2509858895923158,0.8762611535090796,22.58064516129032,-19.354838709677423,0.8112823240075291,0.0009130204391784476,0.22923710466317745,0.19999999999999996,0.5734597077673815,50.19762845849802,0.4631786932793535,0.38672985388369074,0.6632894346162683,281
7613,1,0.3492528988395647,0.3492528988395647,9024,Aluminum containers for compressed or liquefied gas,Aluminum containers for compressed or liquefied gas,Metals,2.2792596117330475,4804.982368421019,14709967.0,-0.0803106995595572,0.8423937168520242,20.0,-30.0,0.8738226868777199,6.03581290071039e-05,0.12658105845885284,0.1733333333333333,0.5733367996028353,50.0,0.46857169758582495,0.37333506646808434,0.662754184699164,282
4901,6,0.4067702684563648,0.43259307738061936,7610,"Books, brochures etc.","Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",Agriculture,1.2144098448035543,4213.477170410011,263551271.0,0.0742178349563438,0.9369422030383878,29.03225806451613,-32.258064516129025,0.7810066090069374,0.0010814070225313355,0.17446349642708334,0.26666666666666666,0.6384570924886306,65.21739130434783,0.43438953036587236,0.4525618795776486,0.6624033983235824,283
8508,1,0.2982231878152241,0.2982231878152241,9504,Vacuum cleaners,Vacuum cleaners; parts thereof,Electronics,2.895126862175697,7113.665022467898,788616786.0,0.0963614132987851,0.9235770484156304,25.806451612903224,-29.032258064516128,0.9275038581099567,0.003235862711762416,0.18132493803525115,0.23333333333333328,0.3191681276834215,6.521739130434778,0.5098921292417318,0.2762507305083774,0.6623120563956579,284
5302,2,0.3152265190645416,0.3367573401463797,2204,Hemp fiber,"True hemp (Cannabis sativa L.), raw or processed but not spun; tow and waste of true hemp (including yarn waste and garnetted stock)",Textiles,0.9112769631930382,3041.5093019568717,291533.0,0.4421270383903355,0.593655149536196,9.67741935483871,-61.29032258064516,0.754584473210368,1.1962220189772026e-06,0.2884643809016363,0.06666666666666667,0.7674819786655214,88.14229249011858,0.44940863088609784,0.417074322666094,0.6621110709729655,285
7314,7,0.4240180099779403,0.4679294285970142,3925,Cloth of iron or steel wire,"Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel",Metals,0.8765101125233498,3593.662216530742,101864067.0,0.0643990310351054,0.8913446685342291,29.03225806451613,-38.70967741935483,0.7515540713459017,0.0004179699721402689,0.1714210274671998,0.26666666666666666,0.7066940775013345,79.2490118577075,0.4187367850327859,0.4866803720840006,0.660816622053188,286
2621,1,0.34124785266278534,0.34124785266278534,8201,Other slag and ash,"Other slag and ash, including seaweed ash (kelp); ash and residues from the incineration of municipal waste",Minerals,1.7329453877424583,3770.063221646114,1369674.0,-0.0962223012286612,0.8074743032183803,19.35483870967742,-51.61290322580645,0.8262040038196956,5.620064272725835e-06,0.12165066626764452,0.16666666666666666,0.6872736477957482,75.29644268774703,0.44351607349282707,0.4269701572312074,0.6595681784108952,287
9033,13,0.36729979101541815,0.4107424373307035,8537,Other parts for machines and appliances,"Parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of chapter 90",Machinery,2.3213527623936767,4748.07352279075,50173171.0,0.0542347850055988,0.8177507510453255,12.903225806451612,-41.935483870967744,0.8774916750025041,0.00020587121153388613,0.16827151930984652,0.09999999999999998,0.5796020373517126,51.77865612648221,0.48086518513159715,0.33980101867585627,0.6595541810624045,288
8505,1,0.3129196750644266,0.3129196750644266,9504,Electromagnets,"Electromagnets; permanent magnets and articles intended to become permanent magnets after magnetization;electromagnetic or permanent magnet chucks, clamps and similar holding devices;electromagnetic couplings, clutches and brakes; electromagnetic lifting",Electronics,2.9457914084088053,5448.234889781537,147007761.0,0.0940918284577865,0.7922295343616679,6.451612903225806,-45.16129032258064,0.9319199594366442,0.0006032041678600297,0.18062168115325716,0.033333333333333326,0.5025195139198384,33.596837944664024,0.5112662010486014,0.26792642362658586,0.6589346090858138,289
9306,3,0.3303131941287732,0.37700839162049327,8425,Munitions of war,"Bombs, grenades, torpedoes,mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads",Machinery,2.133386138752743,5232.646155937064,175294253.0,0.1135536592909354,0.6985802479772993,19.35483870967742,-67.74193548387096,0.8611078382221556,0.000719269671833928,0.18665215255153836,0.16666666666666666,0.5262542191059265,38.93280632411067,0.4773967746669209,0.34646044288629657,0.658608195874163,290
8538,8,0.40486876441904557,0.4410275856873346,8537,Parts for electrical apparatus,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537",Electronics,2.1945592298129077,4443.7854701587885,589440116.0,0.1023769730125403,0.8228005430669769,9.67741935483871,-35.48387096774193,0.8664399015420442,0.0024185983941017873,0.18318892817623336,0.06666666666666667,0.6131018733221698,58.89328063241106,0.4796218324136059,0.33988426999441823,0.6576946526043894,291
6207,6,0.5454488646530878,0.5736005296831514,6110,Men's undergarments,"Men's or boys' singlets and other undershirts, underpants, briefs, nightshirts, pajamas, bathrobes,dressing gowns and similar articles",Textiles,-0.6973795706701628,6324.679495692617,71718319.0,0.0949366692380726,1.42474348327567,87.09677419354838,19.354838709677423,0.6143682711211994,0.0002942755446273014,0.1808834647544659,0.8666666666666667,0.40602952595857844,16.205533596837938,0.352478570635373,0.6363480963126226,0.6575601757254402,292
1501,6,0.3513637833194645,0.3568962920523694,3505,"Pig and poultry fat, rendered","Lard, other pig fat and poultry fat, rendered",Agriculture,1.7488901302818665,3656.1984120010625,9851465.0,-0.0665990090148024,0.8312062525781795,16.129032258064516,-64.51612903225806,0.8275938040630055,4.04226600494052e-05,0.13082978296792552,0.1333333333333333,0.6998093106747971,78.65612648221344,0.4465144534384965,0.4165713220040652,0.6573228010721628,293
2905,3,0.3606057129676709,0.38527220607679624,3901,Acyclic alcohols,"Acyclic alcohols and their halogenated, sulfonated, nitrated or nitrosated derivatives",Chemicals,-0.4133589554013145,5217.82882360132,1505935617.0,0.1290589828549115,1.3017467141589654,67.74193548387096,38.70967741935483,0.6391245140790348,0.006179174721960873,0.19145665481421287,0.6666666666666666,0.5278854964382886,39.920948616600796,0.36897121442356084,0.5972760815524776,0.657171377813064,294
5809,1,0.35280824353453455,0.35280824353453455,1702,Woven fabric incorporating metal threads,"Woven fabrics of metal thread and woven fabrics of metalized yarn of heading 5605, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included (229)",Textiles,1.3789549137842525,4811.750651948302,1155834.0,0.3042965749823747,0.8555980667538072,22.58064516129032,-35.48387096774194,0.7953489401132342,4.742633187606534e-06,0.24575603169649296,0.19999999999999996,0.572591662269955,49.60474308300395,0.4591146636390372,0.38629583113497745,0.6567453905018246,295
3922,9,0.394131187574706,0.43393433224579325,1601,"Baths, sinks etc.","Baths, shower baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns and similar sanitary ware, of plastics",Chemicals,1.694391470689253,4194.777885698726,59292495.0,0.0227697756587474,0.7766025807035498,19.35483870967742,-38.70967741935485,0.8228435078337196,0.0002432897410553717,0.15852172544206494,0.16666666666666666,0.6405157437080085,65.61264822134387,0.4511130077126399,0.40359120518733754,0.6558379282140876,296
1503,1,0.21121062240565328,0.21121062240565328,2305,"Lard oil, tallow oil etc.","Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil, not emulsified or mixed or otherwise prepared",Agriculture,0.965008952322319,3553.7976265713205,720081.0,0.211861240780703,0.6863851877130923,20.0,-70.0,0.7592679437261723,2.954645778169617e-06,0.2171138836954792,0.1733333333333333,0.711082870334701,80.43478260869566,0.4339131814484005,0.44220810183401715,0.6548375029591064,297
8804,1,0.2698455805565261,0.2698455805565261,8802,Parachutes,Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,Vehicles,2.1757199345934244,6411.67164244702,7873794.0,0.0463657925922793,0.929945480828985,32.25806451612903,3.2258064516129004,0.8647978018333086,3.230785453341674e-05,0.1658332217987517,0.3,0.39645234203110036,14.62450592885376,0.4738652833299756,0.3482261710155502,0.6543357434594033,298
9103,1,0.325981772617956,0.325981772617956,3204,Clocks with watch movements,"Clocks with watch movements, excluding clocks of heading 9104",Machinery,2.4210831123800154,5651.814396705913,1737143.0,-0.0574728004853442,0.9165297921612025,22.58064516129032,-25.80645161290323,0.8861845255978551,7.127867880178623e-06,0.13365764330560287,0.19999999999999996,0.48010693468800825,29.249011857707508,0.4765084555922983,0.3400534673440041,0.6530124498793672,299
6406,6,0.4145870614974765,0.5148280891477804,6403,Parts of footwear,"Parts of footwear (including uppers whether or not attached to soles other than outer soles); removable insoles, heel cushions and similar articles; gaiters, leggings and similar articles, and parts thereof",Textiles,0.3555174407864509,4283.860417565458,70741228.0,0.1264459727914737,1.1077015760550666,41.935483870967744,25.806451612903228,0.7061425044828356,0.0002902663320553303,0.19064698368994526,0.39999999999999997,0.6307084240332592,62.84584980237153,0.400805564746918,0.5153542120166296,0.6521286267536859,300
2205,2,0.38394826790196024,0.4566058786542208,2204,"Wine, flavored",Vermouth and other wine of fresh grapes flavored with plants or aromatic substances,Agriculture,0.9104967455928732,3100.3871833035787,7973635.0,0.1754810357531888,0.6825423899056243,16.666666666666664,-43.333333333333336,0.7545164666804499,3.271752343058002e-05,0.2058410600971799,0.13888888888888884,0.7609999648291504,87.15415019762845,0.42872667774537754,0.44994442685901964,0.6519567092727944,301
7114,1,0.3485523866574522,0.3485523866574522,5106,Goldsmith and silversmith wares,"Articles of goldsmiths' or silversmiths' wares and parts thereof, of precious metal or of metal clad with precious metal",Stone,2.028348869621476,3582.458736821304,666414.0,0.0683939484023126,0.3688718646687775,3.225806451612903,-70.96774193548387,0.8519524177545963,2.7344386417821425e-06,0.1726588984120241,0.0,0.7079274967214393,80.03952569169961,0.4691416170899646,0.35396374836071964,0.6508486401810143,302
3806,1,0.3725426800275287,0.3725426800275287,4810,Rosin and resin acids,"Rosin and resin acids, and derivatives thereof; rosin spirit and rosin oils; run gums",Chemicals,1.1760228497387368,4561.310081713543,18112674.0,0.0770666233870465,0.8732905086802035,30.0,-40.0,0.7776606625327834,7.432016087837699e-05,0.17534622618146212,0.2766666666666666,0.600163293658847,56.52173913043479,0.4326854678519768,0.4384149801627568,0.6504440461931155,303
8516,1,0.3910094547279588,0.3910094547279588,8414,Electric heaters,"Electric instantaneous or storage water heaters and immersion heaters; electric space heating apparatus and soil heating apparatus; electrothermic hairdressing apparatus (for example, hair dryers, hair curlers, curling tong heaters) and hand dryers; elect",Electronics,2.144311166375227,6050.122929754779,1846035230.0,0.0804062957701405,0.9041542849073178,25.806451612903224,-45.16129032258065,0.8620601023311791,0.007574675902671891,0.17638106195608894,0.23333333333333328,0.43625614788465905,21.739130434782606,0.4770189856302798,0.33479474060899617,0.6503283234424856,304
4818,23,0.4359994169237057,0.47303362815782485,1904,Toilet paper,"Toilet paper and similar paper, cellulose wadding or webs of cellulose fibers, of a kind used for household or sanitary purposes, in rolls of a width not exceeding 36 cm, or cut to size or shape; handkerchiefs, cleansing tissues, towels, tablecloths",Agriculture,0.2257433313793446,2590.2961169650957,378324639.0,0.0315070833736292,0.9564213870885228,29.03225806451613,-9.677419354838708,0.694830933387625,0.0015523466073940216,0.16122908040390288,0.26666666666666666,0.8171571714776902,92.09486166007905,0.3881108234466368,0.5419119190721784,0.6501071258260099,305
7325,7,0.38351688007359946,0.4154127875705343,7326,Other cast articles of iron or steel,Other cast articles of iron or steel,Metals,1.3724451824110708,4248.115237423845,116865543.0,0.0775224270368195,0.8060350641832089,22.58064516129032,-29.032258064516128,0.7947815288662999,0.00047952422468923613,0.1754874621677757,0.19999999999999996,0.6346437006933876,63.63636363636363,0.44138251103126624,0.4173218503466938,0.6499161090198946,306
8475,1,0.33244044592873245,0.33244044592873245,8427,Machines for assembling electric lamps,"Machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes; machines for manufacturing or hot working glass or glassware; parts thereof",Machinery,3.373390757324183,6533.028525500088,70873327.0,0.008692253384914,0.8666672622796461,9.67741935483871,-61.29032258064516,0.9691910334406952,0.0002908083624000421,0.15415964377776334,0.06666666666666667,0.38309185797331535,12.845849802371545,0.5232081297553884,0.224879262319991,0.6489156091741447,307
5513,1,0.33086118754441246,0.33086118754441246,1006,Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2,"Woven fabrics of synthetic staple fibers, containing less than 85 percent by weight of such fibers, mixed mainly or solely with cotton, of a weight not exceeding 170 g/m2",Textiles,-0.6464403636394075,5845.005177746377,70224707.0,0.024246321184959,1.6406095175489452,80.64516129032258,3.225806451612897,0.6188083128559838,0.00028814693633181317,0.15897925000079827,0.7999999999999999,0.45883807638127805,24.505928853754945,0.34922100566227443,0.629419038190639,0.6479718367501172,308
9002,1,0.34396428980054716,0.34396428980054716,8541,Lenses and other optical elements,"Lenses, prisms, mirrors and other optical elements, of any material, mounted,being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked; parts and accessories thereof",Machinery,2.6822114290838317,5353.346032288533,70203671.0,0.1221992221421497,0.7334417105289217,6.451612903225806,-58.064516129032256,0.908945394717764,0.0002880606211414532,0.189331079315586,0.033333333333333326,0.5129660665660722,36.36363636363637,0.5018774823430638,0.2731496999497028,0.6479250548665699,309
8604,1,0.2244044745412134,0.2244044745412134,1201,Railway service vehicles,"Railway or tramway maintenance or service vehicles, whether or not self-propelled (for example, workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)",Vehicles,1.4033305881557565,4630.243461354702,21293478.0,-0.1208619000824213,0.9656008487263452,32.25806451612903,-32.25806451612903,0.7974736102412487,8.737167745746328e-05,0.11401580408912661,0.3,0.5925742447596412,54.1501976284585,0.4272625990622704,0.4462871223798206,0.6472889322327304,310
9027,4,0.3682928624127303,0.3761735663370217,9021,Instruments for physical or chemical analysis,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters,refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or",Machinery,2.7573040643940603,6370.972813523296,1578819323.0,0.0848986628818253,0.9697090112687236,16.129032258064516,-12.903225806451616,0.9154907348238843,0.006478232097770338,0.17777307340711082,0.1333333333333333,0.40093297832733865,15.019762845849804,0.5038081937881624,0.267133155830336,0.6469275863190863,311
8518,1,0.32172648179197677,0.32172648179197677,9503,Microphones,"Microphones and stands therefor; loudspeakers, whether or not mounted in their enclosures; headphones and earphones,whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers; audio-frequency electric ampli",Electronics,2.046149101214679,6584.153959927982,1649916960.0,0.0850558732959367,0.9721732659371356,32.25806451612903,-25.80645161290323,0.8535039489968265,0.006769960851896451,0.17782178685621738,0.3,0.3774633304894436,11.660079051383399,0.4728999114254417,0.33873166524472176,0.6465839010817398,312
7203,1,0.419365984109419,0.419365984109419,2814,Ferrous products from the reduction of iron ore,"Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99.94 percent, in lumps, pellets or similar forms",Metals,-2.1686210674038326,3641.364027002072,19492198.0,0.6535823192824566,0.9907227535147444,64.51612903225806,-19.354838709677423,0.4861296504551908,7.998064179994507e-05,0.3539862238550481,0.6333333333333333,0.7014424653776861,78.85375494071147,0.3315813763518074,0.6673878993555097,0.6458665830089925,313
7616,5,0.4033987409000049,0.41698874933745456,8537,Other articles of aluminum,Other articles of aluminum,Metals,1.7572119945144244,4358.263667711926,437354642.0,0.1290854251057589,0.8733952559639949,12.903225806451612,-38.70967741935483,0.8283191672293672,0.0017945592878414848,0.19146484824877763,0.09999999999999998,0.6225171833518834,60.86956521739131,0.4624744354988384,0.3612585916759417,0.645396624029901,314
7802,1,0.4024649682011998,0.4024649682011998,2710,Lead waste or scrap,Lead waste or scrap,Metals,-0.7593522500334681,4424.564015384756,3978372.0,-0.1966648427081151,1.0361621761247914,74.19354838709677,-6.451612903225808,0.6089665128523013,1.6324108029219235e-05,0.09052739329525715,0.7333333333333333,0.6152180115552488,59.683794466403164,0.32711918577697224,0.6742756724442911,0.6435411010005785,315
8536,6,0.41586528288011243,0.4368721936848946,8537,Electrical apparatus for < 1k volts,"Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (for example, switches, relays, fuses, surge suppressors, plugs, sockets, lamp-holders and other connectors, junction boxes), for",Electronics,2.1039201724449588,4679.695940634447,2257014492.0,0.0793516187040497,0.8810195231677397,9.67741935483871,-41.93548387096774,0.8585394802168312,0.009261011386296045,0.17605425817611517,0.06666666666666667,0.5871298971098581,53.359683794466406,0.4755985574990184,0.32689828188826237,0.6429303505589626,316
0407,11,0.4166049368729822,0.4413480325247623,0403,"Eggs, in shell","Birds eggs, in shell, fresh, preserved or cooked",Agriculture,-0.0058595808954648,2010.4260036827216,83321613.0,0.0788667840019829,0.7406938928906011,22.58064516129032,-51.61290322580645,0.6746436031102431,0.0003418863323441844,0.17590402658543006,0.19999999999999996,0.8809965286627892,97.23320158102767,0.3813832797845651,0.5404982643313946,0.638815450495963,317
2901,3,0.33598481561788773,0.3726867805481214,3901,Acyclic hydrocarbons,Acyclic hydrocarbons,Chemicals,1.5684885836114857,4056.031448384243,127629935.0,0.0743764691571085,0.7812752692639154,12.903225806451612,-35.483870967741936,0.8118693661903753,0.0005236928187465197,0.174512651052807,0.09999999999999998,0.6557906874703989,69.96047430830039,0.449693769063076,0.37789534373519945,0.6366960056239982,318
8908,1,0.3801985557904552,0.3801985557904552,8901,Floating structures for scrapping,Vessels and other floating structures for breaking up (scrapping),Vehicles,-0.7229616980392304,4860.60995679878,416984.0,-0.0515055276400243,1.2675291394901096,70.96774193548387,12.903225806451609,0.6121384422761085,1.7109742031303138e-06,0.13550667120682933,0.7000000000000001,0.5672126186829192,48.22134387351779,0.3399463166833124,0.6336063093414597,0.6364542038205636,319
2209,2,0.33272854150454756,0.3371381830039296,3303,Vinegars,Vinegar and substitutes for vinegar obtained from acetic acid,Agriculture,0.9616058497930396,4104.461252277096,8764134.0,0.060943922212111,0.7684472033162009,25.806451612903224,-38.70967741935484,0.7589713172543737,3.596110926744741e-05,0.1703504223882816,0.23333333333333328,0.6504589287225315,68.37944664031622,0.42208225450157416,0.4418961310279324,0.636414836489044,320
7611,5,0.3671031074750295,0.3947006447596628,8438,"Aluminum containers, >300 liters","Aluminium reservoirs,vats, tanks, etc, volume >300l",Metals,2.31034663067443,4143.158606777386,1286511.0,-0.0591078547578579,0.6758556963926072,3.225806451612903,-74.19354838709678,0.876532341573099,5.278828763317977e-06,0.13315100299464935,0.0,0.6461986397725139,66.798418972332,0.47155524124240267,0.32309931988625695,0.6341976851266675,321
3823,1,0.32796563057383055,0.32796563057383055,3302,Industrial monocarboxylic fatty acids,Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols,Chemicals,0.149405279308207,3990.501180472471,9585559489.0,0.0199732415994602,0.8854577075873376,36.666666666666664,-10.0,0.6881770383447877,0.03933159307851139,0.15765518730372466,0.3455555555555555,0.6630050792519904,71.34387351778656,0.39333521426795287,0.5042803174037729,0.6333184385289332,322
4905,1,0.3767466039509411,0.3767466039509411,3003,Maps,"Maps and hydrographic or similar charts of all kinds, including atlases, wall maps, topographical plans and globes, printed",Agriculture,1.6254714146896474,5127.685192352733,1180821.0,0.0562771155803865,0.7652810279270013,22.58064516129032,-19.354838709677423,0.8168361916064141,4.845160172847256e-06,0.1689043588521631,0.19999999999999996,0.5378096352090656,42.88537549407114,0.450645396806291,0.36890481760453275,0.6322284590868795,323
9406,14,0.41734683241751064,0.4672454840803689,7309,Prefabricated buildings,Prefabricated buildings:,Textiles,0.6851321650470032,3478.179143714745,154865269.0,0.0807748703365427,1.013317038722537,22.58064516129032,-19.354838709677423,0.7348728914955884,0.0006354451974652185,0.1764952690109071,0.19999999999999996,0.7194078990373363,81.42292490118577,0.41171912429988733,0.4597039495186681,0.6322094294463938,324
