product_id,product_hs92_code,year,export_value,import_value,pci
945,2828,2011,539203189,539203189,-0.572
945,2828,2012,498154487,498154487,-0.554
945,2828,2013,504655867,504655867,-0.514
945,2828,2014,556062970,556062970,-0.539
945,2828,2015,487092793,487092793,-0.526
945,2828,2016,498633586,498633586,-0.631
945,2828,2017,527850131,527850131,-0.702
945,2828,2018,617342678,617342678,-0.61
945,2828,2019,582549858,582549858,-0.595
945,2828,2020,616309215,616309215,-0.559
945,2828,2021,624532418,624532418,-0.571
945,2828,2022,701616547,701616547,-0.484
945,2828,2023,744393297,744393297,-0.481
945,2828,2024,712798216,712798216,-0.405
946,2829,1995,368108574,368108574,0.935
946,2829,1996,382081264,382081264,1.057
946,2829,1997,377171851,377171851,1.157
946,2829,1998,366376466,366376466,0.975
946,2829,1999,329373961,329373961,0.393
946,2829,2000,341739047,341739047,0.781
946,2829,2001,380261423,380261423,0.489
946,2829,2002,382014349,382014349,0.604
946,2829,2003,408463147,408463147,0.1
946,2829,2004,466668114,466668114,0.492
946,2829,2005,469366238,469366238,0.547
946,2829,2006,505554177,505554177,0.538
946,2829,2007,559364005,559364005,0.056
946,2829,2008,690708321,690708321,0.191
946,2829,2009,669406019,669406019,-0.12
946,2829,2010,680571703,680571703,-0.259
946,2829,2011,800422393,800422393,-0.321
946,2829,2012,840321834,840321834,-0.349
946,2829,2013,800538964,800538964,-0.293
946,2829,2014,729731747,729731747,0.142
946,2829,2015,676344956,676344956,0.197
946,2829,2016,626102926,626102926,0.444
946,2829,2017,676489501,676489501,0.572
946,2829,2018,617533848,617533848,-0.045
946,2829,2019,601256507,601256507,-0.386
946,2829,2020,538160141,538160141,-0.113
946,2829,2021,566981683,566981683,-0.006
946,2829,2022,730278972,730278972,0.166
946,2829,2023,755264484,755264484,-0.228
946,2829,2024,749191726,749191726,-0.163
947,2830,1995,194870078,194870078,0.167
947,2830,1996,198662857,198662857,-0.016
947,2830,1997,170580468,170580468,0.18
947,2830,1998,142095936,142095936,0.294
947,2830,1999,146875347,146875347,0.249
947,2830,2000,158581883,158581883,0.07
947,2830,2001,152182104,152182104,-0.274
947,2830,2002,144795091,144795091,0.201
947,2830,2003,167776891,167776891,-0.472
947,2830,2004,179303211,179303211,-0.24
947,2830,2005,277656053,277656053,-0.077
947,2830,2006,435471274,435471274,-0.399
947,2830,2007,551665155,551665155,0.145
947,2830,2008,559296626,559296626,0.034
947,2830,2009,437622163,437622163,-0.052
947,2830,2010,571648031,571648031,-0.085
947,2830,2011,754476203,754476203,0.108
947,2830,2012,575098697,575098697,-0.478
947,2830,2013,589724286,589724286,0.014
947,2830,2014,633284826,633284826,-0.155
947,2830,2015,496765593,496765593,-0.717
947,2830,2016,453578082,453578082,-0.457
947,2830,2017,556695131,556695131,-0.433
947,2830,2018,530873106,530873106,-0.404
947,2830,2019,447984536,447984536,-0.386
947,2830,2020,407676097,407676097,-0.606
947,2830,2021,489639135,489639135,-0.713
947,2830,2022,676257206,676257206,-0.502
947,2830,2023,692999662,692999662,-0.601
947,2830,2024,693968233,693968233,-0.553
948,2831,1995,141835437,141835437,0.62
948,2831,1996,137765159,137765159,0.73
948,2831,1997,143681808,143681808,0.06
948,2831,1998,137699770,137699770,0.682
948,2831,1999,136263944,136263944,0.314
948,2831,2000,136977257,136977257,0.328
948,2831,2001,126434769,126434769,-0.257
948,2831,2002,122206355,122206355,0.214
948,2831,2003,128894590,128894590,0.353
948,2831,2004,150190824,150190824,0.499
948,2831,2005,165165926,165165926,0.43
948,2831,2006,181175395,181175395,0.259
948,2831,2007,211058352,211058352,-0.074
948,2831,2008,267867645,267867645,0.557
948,2831,2009,221608829,221608829,0.668
948,2831,2010,254440784,254440784,0.493
948,2831,2011,266521687,266521687,0.45
948,2831,2012,315058642,315058642,0.406
948,2831,2013,320904702,320904702,0.418
948,2831,2014,307173445,307173445,0.504
948,2831,2015,248754130,248754130,0.932
948,2831,2016,239711713,239711713,0.427
948,2831,2017,259155809,259155809,0.579
948,2831,2018,305631877,305631877,0.627
948,2831,2019,278364961,278364961,0.884
948,2831,2020,215215693,215215693,0.212
948,2831,2021,280357583,280357583,0.499
948,2831,2022,355623093,355623093,-0.059
948,2831,2023,258424958,258424958,-0.184
948,2831,2024,220614285,220614285,0.318
949,2832,1995,167140504,167140504,0.425
949,2832,1996,165108424,165108424,-0.064
949,2832,1997,157383740,157383740,0.009
949,2832,1998,146318099,146318099,0.348
949,2832,1999,144739087,144739087,0.16
949,2832,2000,144359881,144359881,0.113
949,2832,2001,134017712,134017712,-0.159
949,2832,2002,139992896,139992896,-0.199
949,2832,2003,151778288,151778288,-0.601
949,2832,2004,181198138,181198138,0.05
949,2832,2005,204213309,204213309,-0.174
949,2832,2006,239269578,239269578,0.111
949,2832,2007,273517164,273517164,-0.101
949,2832,2008,310316826,310316826,-0.073
949,2832,2009,251449210,251449210,0.052
949,2832,2010,286834848,286834848,-0.267
949,2832,2011,374457074,374457074,-0.456
949,2832,2012,368740075,368740075,-0.279
949,2832,2013,367490784,367490784,-0.331
949,2832,2014,375673956,375673956,-0.443
949,2832,2015,349702134,349702134,-0.344
949,2832,2016,351140121,351140121,-0.084
949,2832,2017,425624971,425624971,-0.598
949,2832,2018,529507300,529507300,-0.452
949,2832,2019,476556934,476556934,-0.713
949,2832,2020,458672892,458672892,-0.389
949,2832,2021,573935562,573935562,-0.351
949,2832,2022,777194309,777194309,-0.063
949,2832,2023,569626779,569626779,-0.459
949,2832,2024,605063609,605063609,-0.627
950,2833,1995,939788431,939788431,-0.26
950,2833,1996,1024268138,1024268138,-0.487
950,2833,1997,1105946461,1105946461,-0.205
950,2833,1998,1012156908,1012156908,-0.192
950,2833,1999,913253061,913253061,-0.285
950,2833,2000,938162960,938162960,-0.232
950,2833,2001,902148967,902148967,-0.282
950,2833,2002,970367499,970367499,-0.28
950,2833,2003,1073733094,1073733094,-0.337
950,2833,2004,1350545702,1350545702,-0.41
950,2833,2005,1670649827,1670649827,-0.157
950,2833,2006,2087574727,2087574727,-0.075
950,2833,2007,2674589319,2674589319,-0.223
950,2833,2008,3045230801,3045230801,-0.295
950,2833,2009,2187866450,2187866450,-0.363
950,2833,2010,2825143540,2825143540,-0.235
950,2833,2011,3186718284,3186718284,-0.161
950,2833,2012,2905624579,2905624579,-0.279
950,2833,2013,3003025103,3003025103,-0.192
950,2833,2014,3124836180,3124836180,-0.152
950,2833,2015,2932347088,2932347088,-0.146
950,2833,2016,2751405286,2751405286,-0.066
950,2833,2017,3446513405,3446513405,-0.213
950,2833,2018,4131808944,4131808944,-0.298
950,2833,2019,3877676159,3877676159,-0.161
950,2833,2020,3757872438,3757872438,-0.172
950,2833,2021,5100088695,5100088695,-0.231
950,2833,2022,5742691497,5742691497,-0.285
950,2833,2023,5379548640,5379548640,-0.269
950,2833,2024,4904340927,4904340927,-0.211
951,2834,1995,397875864,397875864,0.253
951,2834,1996,403821638,403821638,-0.013
951,2834,1997,420194030,420194030,0.259
951,2834,1998,432313845,432313845,0.297
951,2834,1999,391976222,391976222,-0.056
951,2834,2000,365189389,365189389,0.257
951,2834,2001,382531155,382531155,0.322
951,2834,2002,387452160,387452160,-0.11
951,2834,2003,436935955,436935955,0.362
951,2834,2004,500115747,500115747,0.217
951,2834,2005,634374433,634374433,0.386
951,2834,2006,615345865,615345865,0.299
951,2834,2007,745836382,745836382,0.338
951,2834,2008,1302264350,1302264350,-0.106
951,2834,2009,764672988,764672988,0.021
951,2834,2010,1039003610,1039003610,-0.522
951,2834,2011,1214745485,1214745485,-0.015
951,2834,2012,1314322936,1314322936,0.178
951,2834,2013,1223758353,1223758353,0.169
951,2834,2014,1256198544,1256198544,0.177
951,2834,2015,1051215946,1051215946,-0.387
951,2834,2016,1044440752,1044440752,-0.297
951,2834,2017,1220777617,1220777617,-0.16
951,2834,2018,1286650542,1286650542,-0.251
951,2834,2019,1077552566,1077552566,-0.128
951,2834,2020,1077008263,1077008263,0.043
951,2834,2021,1224688503,1224688503,-0.191
951,2834,2022,1678500936,1678500936,-0.26
951,2834,2023,1403021031,1403021031,-0.043
951,2834,2024,1364907596,1364907596,0.078
952,2835,1995,1339034476,1339034476,0.327
952,2835,1996,1494085819,1494085819,0.257
952,2835,1997,1542553728,1542553728,0.355
952,2835,1998,1446644652,1446644652,0.432
952,2835,1999,1437918846,1437918846,0.399
952,2835,2000,1434024818,1434024818,0.397
952,2835,2001,1492016869,1492016869,0.4
952,2835,2002,1531635576,1531635576,0.268
952,2835,2003,1632996871,1632996871,0.322
952,2835,2004,1848901722,1848901722,0.319
952,2835,2005,2162270032,2162270032,0.283
952,2835,2006,2342365904,2342365904,0.407
952,2835,2007,2690502579,2690502579,0.28
952,2835,2008,4796940057,4796940057,0.087
952,2835,2009,3157132710,3157132710,0.207
952,2835,2010,3284073022,3284073022,0.118
952,2835,2011,3900454823,3900454823,0.179
952,2835,2012,3762737046,3762737046,0.116
952,2835,2013,3575669177,3575669177,0.083
952,2835,2014,3552929921,3552929921,0.128
952,2835,2015,3474779723,3474779723,-0.161
952,2835,2016,3222188929,3222188929,-0.142
952,2835,2017,3133834702,3133834702,0.122
952,2835,2018,3448197892,3448197892,0.22
952,2835,2019,3323845776,3323845776,0.067
952,2835,2020,3327073034,3327073034,0.148
952,2835,2021,4248970969,4248970969,0.152
952,2835,2022,5636528664,5636528664,0.255
952,2835,2023,4202383472,4202383472,0.216
952,2835,2024,4210586171,4210586171,0.16
953,2836,1995,1921826694,1921826694,-0.031
953,2836,1996,2049934802,2049934802,0.333
953,2836,1997,2042609424,2042609424,0.369
953,2836,1998,1974989685,1974989685,0.371
953,2836,1999,1996798841,1996798841,0.309
953,2836,2000,1975049316,1975049316,0.103
953,2836,2001,2247570094,2247570094,0.019
953,2836,2002,2378253575,2378253575,0.059
953,2836,2003,2653049730,2653049730,-0.1
953,2836,2004,3058452187,3058452187,0.015
953,2836,2005,3410139297,3410139297,-0.243
953,2836,2006,3848440518,3848440518,-0.249
953,2836,2007,4319449533,4319449533,-0.244
953,2836,2008,5277986040,5277986040,-0.444
953,2836,2009,4145205689,4145205689,-0.181
953,2836,2010,4535048836,4535048836,-0.208
953,2836,2011,5331776472,5331776472,-0.403
953,2836,2012,5563382136,5563382136,-0.614
953,2836,2013,5682973769,5682973769,-0.518
953,2836,2014,5755245888,5755245888,-0.548
953,2836,2015,5484917827,5484917827,-0.54
953,2836,2016,5728783024,5728783024,-0.508
953,2836,2017,6560605124,6560605124,-0.578
953,2836,2018,7673983544,7673983544,-0.668
953,2836,2019,7341451630,7341451630,-0.573
953,2836,2020,6501923040,6501923040,-0.406
953,2836,2021,7799529708,7799529708,-0.529
953,2836,2022,18497654666,18497654666,-0.719
953,2836,2023,15598635366,15598635366,-0.739
953,2836,2024,10665327192,10665327192,-0.704
954,2837,1995,299749630,299749630,0.126
954,2837,1996,329487401,329487401,0.339
954,2837,1997,312373873,312373873,-0.041
954,2837,1998,255259780,255259780,0.498
954,2837,1999,265728683,265728683,0.405
954,2837,2000,273324671,273324671,0.152
954,2837,2001,257211516,257211516,0.429
954,2837,2002,269133408,269133408,0.517
954,2837,2003,280759903,280759903,0.411
954,2837,2004,250562256,250562256,0.269
954,2837,2005,269383355,269383355,0.912
954,2837,2006,353257298,353257298,0.742
954,2837,2007,436260427,436260427,0.239
954,2837,2008,541500724,541500724,-0.628
954,2837,2009,579948263,579948263,0.654
954,2837,2010,707038726,707038726,0.535
954,2837,2011,870132819,870132819,-0.09
954,2837,2012,1176401480,1176401480,0.124
954,2837,2013,1262430050,1262430050,-0.028
954,2837,2014,952776360,952776360,0.453
954,2837,2015,882454169,882454169,0.07
954,2837,2016,836818243,836818243,-0.694
954,2837,2017,885127728,885127728,-1.055
954,2837,2018,983996163,983996163,-0.868
954,2837,2019,1080908838,1080908838,-0.496
954,2837,2020,1001918599,1001918599,-0.779
954,2837,2021,1105005404,1105005404,-1.293
954,2837,2022,1287664209,1287664209,-0.631
954,2837,2023,1441429735,1441429735,-0.943
954,2837,2024,1312533488,1312533488,-0.785
955,2838,1995,43837606,43837606,-0.19
955,2838,1996,38497127,38497127,-0.101
955,2838,1997,34084566,34084566,0.108
955,2838,1998,31917741,31917741,0.587
955,2838,1999,24840726,24840726,0.341
955,2838,2000,27191862,27191862,0.526
955,2838,2001,33849170,33849170,0.977
955,2838,2002,32722339,32722339,0.714
955,2838,2003,35523174,35523174,1.4
955,2838,2004,41903429,41903429,0.865
955,2838,2005,41787996,41787996,1.347
955,2838,2006,36982937,36982937,1.493
955,2838,2007,61562721,61562721,1.426
955,2838,2008,68538795,68538795,1.04
955,2838,2009,53777412,53777412,0.718
955,2838,2010,66817721,66817721,0.747
955,2838,2011,79009765,79009765,1.016
955,2838,2012,80542765,80542765,0.692
955,2838,2013,88398926,88398926,1.218
955,2838,2014,99173250,99173250,0.686
955,2838,2015,98084549,98084549,0.432
955,2838,2016,107425209,107425209,0.753
955,2838,2017,122820729,122820729,0.523
955,2838,2018,171092702,171092702,0.699
955,2838,2019,217760313,217760313,0.737
955,2838,2020,214707060,214707060,0.516
955,2838,2021,531933619,531933619,0.919
955,2838,2022,1372114636,1372114636,1.101
955,2838,2023,1140568934,1140568934,1.117
955,2838,2024,609235018,609235018,1.433
956,2839,1995,329597850,329597850,0.516
956,2839,1996,347255135,347255135,0.415
956,2839,1997,383052948,383052948,0.278
956,2839,1998,393383805,393383805,0.075
956,2839,1999,329232259,329232259,0.25
956,2839,2000,339291225,339291225,0.025
956,2839,2001,319113178,319113178,0.05
956,2839,2002,348466030,348466030,0.335
956,2839,2003,388526019,388526019,0.098
956,2839,2004,471577202,471577202,0.043
956,2839,2005,512990154,512990154,0.352
956,2839,2006,536322419,536322419,0.167
956,2839,2007,612925460,612925460,0.086
956,2839,2008,644245189,644245189,0.074
956,2839,2009,540369282,540369282,0.144
956,2839,2010,631933459,631933459,0.129
956,2839,2011,754364055,754364055,0.075
956,2839,2012,665931662,665931662,-0.051
956,2839,2013,731101253,731101253,0.015
956,2839,2014,803970708,803970708,0.131
956,2839,2015,603428402,603428402,0.226
956,2839,2016,535307674,535307674,0.003
956,2839,2017,573258304,573258304,-0.193
956,2839,2018,650979497,650979497,-0.145
956,2839,2019,631391495,631391495,-0.145
956,2839,2020,614006066,614006066,-0.279
956,2839,2021,774186264,774186264,-0.176
956,2839,2022,971121269,971121269,-0.242
956,2839,2023,816985039,816985039,-0.28
956,2839,2024,770307169,770307169,-0.145
957,2840,1995,578559777,578559777,0.767
957,2840,1996,514992720,514992720,0.577
957,2840,1997,576587576,576587576,0.224
957,2840,1998,496780416,496780416,0.688
957,2840,1999,565634956,565634956,0.722
957,2840,2000,460305709,460305709,0.825
957,2840,2001,398854480,398854480,0.644
957,2840,2002,372192114,372192114,0.333
957,2840,2003,392203318,392203318,0.498
957,2840,2004,437790356,437790356,0.944
957,2840,2005,457521586,457521586,0.645
957,2840,2006,524191872,524191872,0.518
957,2840,2007,608589929,608589929,0.545
957,2840,2008,704149415,704149415,0.262
957,2840,2009,603867164,603867164,0.426
957,2840,2010,710583261,710583261,0.436
957,2840,2011,855750762,855750762,0.037
957,2840,2012,825864126,825864126,-0.253
957,2840,2013,880306556,880306556,0.201
957,2840,2014,913656290,913656290,0.107
957,2840,2015,799721863,799721863,0.226
957,2840,2016,754228789,754228789,0.099
957,2840,2017,877022858,877022858,0.244
957,2840,2018,934754429,934754429,0.314
957,2840,2019,820175314,820175314,0.189
957,2840,2020,760983376,760983376,0.017
957,2840,2021,1042232476,1042232476,-0.037
957,2840,2022,1212910146,1212910146,-0.106
957,2840,2023,1309028705,1309028705,-0.043
957,2840,2024,1312947364,1312947364,-0.327
958,2841,1995,551148105,551148105,0.077
958,2841,1996,455565721,455565721,0.183
958,2841,1997,444984743,444984743,0.333
958,2841,1998,417265535,417265535,-0.041
958,2841,1999,422344602,422344602,0.669
958,2841,2000,526578695,526578695,0.366
958,2841,2001,507151698,507151698,0.176
958,2841,2002,452848568,452848568,0.004
958,2841,2003,546566183,546566183,0.507
958,2841,2004,660549911,660549911,0.329
958,2841,2005,1033168714,1033168714,0.357
958,2841,2006,1230876277,1230876277,0.227
958,2841,2007,1331503032,1331503032,0.131
958,2841,2008,1544976049,1544976049,-0.093
958,2841,2009,879980596,879980596,0.235
958,2841,2010,1303519453,1303519453,0.248
958,2841,2011,1646363647,1646363647,-0.049
958,2841,2012,1518207174,1518207174,-0.191
958,2841,2013,1650786473,1650786473,-0.287
958,2841,2014,1894225669,1894225669,0.349
958,2841,2015,1675483488,1675483488,0.193
958,2841,2016,1662921219,1662921219,0.028
958,2841,2017,2657986152,2657986152,0.041
958,2841,2018,4052448084,4052448084,0.251
958,2841,2019,5346800415,5346800415,0.354
958,2841,2020,5339617832,5339617832,0.5
958,2841,2021,7649254953,7649254953,0.47
958,2841,2022,14854472607,14854472607,1.014
958,2841,2023,16947347740,16947347740,1.421
958,2841,2024,9531541078,9531541078,0.665
959,2842,1995,185453426,185453426,0.45
959,2842,1996,174842575,174842575,0.346
959,2842,1997,189687848,189687848,0.354
959,2842,1998,166327525,166327525,0.838
959,2842,1999,190192264,190192264,0.737
959,2842,2000,212396797,212396797,0.966
959,2842,2001,223154682,223154682,0.723
959,2842,2002,294615997,294615997,1.166
959,2842,2003,314830507,314830507,1.07
959,2842,2004,356195819,356195819,0.85
959,2842,2005,430552815,430552815,0.679
959,2842,2006,422877661,422877661,0.52
959,2842,2007,436693784,436693784,0.587
959,2842,2008,457597356,457597356,0.897
959,2842,2009,425202724,425202724,0.968
959,2842,2010,436512576,436512576,0.553
959,2842,2011,522228679,522228679,0.659
959,2842,2012,519638973,519638973,0.604
959,2842,2013,575225355,575225355,0.648
959,2842,2014,660651015,660651015,0.892
959,2842,2015,675939387,675939387,0.63
959,2842,2016,793857519,793857519,1.114
959,2842,2017,943512649,943512649,0.902
959,2842,2018,1181834206,1181834206,1.025
959,2842,2019,1289750040,1289750040,1.032
959,2842,2020,1281995535,1281995535,0.854
959,2842,2021,2403862022,2403862022,1.008
959,2842,2022,4778087703,4778087703,1.095
959,2842,2023,4181489778,4181489778,1.177
959,2842,2024,2540999162,2540999162,1.133
960,2843,1995,1141059438,1141059438,0.725
960,2843,1996,1345361351,1345361351,0.879
960,2843,1997,1356805654,1356805654,0.624
960,2843,1998,1385779072,1385779072,0.992
960,2843,1999,1737063443,1737063443,1.458
960,2843,2000,2835228762,2835228762,1.508
960,2843,2001,2494202992,2494202992,1.646
960,2843,2002,1758507731,1758507731,1.494
960,2843,2003,1833999933,1833999933,1.322
960,2843,2004,2757886436,2757886436,0.532
960,2843,2005,3243405572,3243405572,0.867
960,2843,2006,3856517388,3856517388,0.848
960,2843,2007,5428504966,5428504966,0.906
960,2843,2008,6212632576,6212632576,0.437
960,2843,2009,3611316880,3611316880,0.36
960,2843,2010,5981573206,5981573206,1.055
960,2843,2011,7081401007,7081401007,0.754
960,2843,2012,6110947926,6110947926,0.815
960,2843,2013,6271359957,6271359957,0.915
960,2843,2014,6509863407,6509863407,1.554
960,2843,2015,4692503794,4692503794,1.552
960,2843,2016,3883169434,3883169434,0.769
960,2843,2017,4868297307,4868297307,0.801
960,2843,2018,5665315225,5665315225,1.507
960,2843,2019,7174847188,7174847188,1.041
960,2843,2020,10314413749,10314413749,1.602
960,2843,2021,14771313693,14771313693,1.696
960,2843,2022,13757526446,13757526446,1.807
960,2843,2023,10530101154,10530101154,1.419
960,2843,2024,8605330861,8605330861,1.241
961,2844,1995,4599972188,4599972188,-0.429
961,2844,1996,4744199107,4744199107,0.421
961,2844,1997,4958763866,4958763866,0.679
961,2844,1998,4661653814,4661653814,0.551
961,2844,1999,4670584472,4670584472,0.732
961,2844,2000,5176604543,5176604543,0.39
961,2844,2001,5496018926,5496018926,0.441
961,2844,2002,6393566183,6393566183,0.85
961,2844,2003,7623658328,7623658328,0.764
961,2844,2004,8361720785,8361720785,0.35
961,2844,2005,9689175163,9689175163,0.4
961,2844,2006,11800429463,11800429463,0.33
961,2844,2007,17536607176,17536607176,0.171
961,2844,2008,18195971186,18195971186,0.38
961,2844,2009,16863433549,16863433549,-0.255
961,2844,2010,18269415624,18269415624,-0.392
961,2844,2011,19293367261,19293367261,-0.442
961,2844,2012,17769239229,17769239229,-0.451
961,2844,2013,15439481664,15439481664,-0.48
961,2844,2014,12539421051,12539421051,-0.513
961,2844,2015,12578535630,12578535630,-0.268
961,2844,2016,10464930514,10464930514,-0.02
961,2844,2017,9372721687,9372721687,-0.007
961,2844,2018,8532864378,8532864378,0.016
961,2844,2019,9417006486,9417006486,-0.333
961,2844,2020,9180867171,9180867171,0.168
961,2844,2021,10417058708,10417058708,-0.218
961,2844,2022,13332820081,13332820081,0.149
961,2844,2023,17459496903,17459496903,0.102
961,2844,2024,23300664963,23300664963,0.021
962,2845,1995,112957417,112957417,0.585
962,2845,1996,152016637,152016637,0.787
962,2845,1997,196019388,196019388,1.29
962,2845,1998,274146161,274146161,0.664
962,2845,1999,189146866,189146866,0.789
962,2845,2000,98868045,98868045,1.268
962,2845,2001,196272752,196272752,0.709
962,2845,2002,168313432,168313432,0.882
962,2845,2003,147511162,147511162,1.595
962,2845,2004,126455021,126455021,1.262
962,2845,2005,129772180,129772180,1.332
962,2845,2006,139862054,139862054,0.707
962,2845,2007,146182343,146182343,0.491
962,2845,2008,163597881,163597881,1.104
962,2845,2009,159446681,159446681,1.087
962,2845,2010,190398416,190398416,1.404
962,2845,2011,258056174,258056174,1.2
962,2845,2012,236137442,236137442,1.122
962,2845,2013,281514354,281514354,1.385
962,2845,2014,264517835,264517835,1.158
962,2845,2015,315565810,315565810,1.399
962,2845,2016,363757243,363757243,0.857
962,2845,2017,357416675,357416675,1.573
962,2845,2018,412242580,412242580,1.125
962,2845,2019,496148268,496148268,1.263
962,2845,2020,515897435,515897435,1.221
962,2845,2021,708235249,708235249,0.988
962,2845,2022,1163952384,1163952384,1.005
962,2845,2023,1839384378,1839384378,0.68
962,2845,2024,2254387074,2254387074,0.965
963,2846,1995,422133972,422133972,1.059
963,2846,1996,443090055,443090055,1.034
963,2846,1997,453630787,453630787,1.007
963,2846,1998,457217611,457217611,0.865
963,2846,1999,410385366,410385366,1.481
963,2846,2000,454241160,454241160,1.412
963,2846,2001,426649122,426649122,0.55
963,2846,2002,374493004,374493004,0.34
963,2846,2003,435921178,435921178,1.215
963,2846,2004,475851343,475851343,1.18
963,2846,2005,520310190,520310190,1.403
963,2846,2006,737885475,737885475,1.484
963,2846,2007,1072115633,1072115633,1.466
963,2846,2008,937663858,937663858,0.68
963,2846,2009,542454836,542454836,0.429
963,2846,2010,1239157014,1239157014,0.902
963,2846,2011,3436135555,3436135555,0.49
963,2846,2012,1724530479,1724530479,0.172
963,2846,2013,1126325917,1126325917,0.321
963,2846,2014,956929436,956929436,0.266
963,2846,2015,917972144,917972144,0.557
963,2846,2016,898714002,898714002,0.854
963,2846,2017,1071177627,1071177627,0.827
963,2846,2018,1250822111,1250822111,1.033
963,2846,2019,1256377140,1256377140,0.617
963,2846,2020,1467207544,1467207544,0.9
963,2846,2021,2467417897,2467417897,0.806
963,2846,2022,3051514173,3051514173,0.784
963,2846,2023,3188071450,3188071450,0.177
963,2846,2024,2452734427,2452734427,0.313
964,2847,1995,394560952,394560952,1.374
964,2847,1996,401941609,401941609,1.043
964,2847,1997,330382773,330382773,0.901
964,2847,1998,285351176,285351176,1.166
964,2847,1999,267729682,267729682,0.884
964,2847,2000,273171168,273171168,0.877
964,2847,2001,273974708,273974708,0.862
964,2847,2002,314355138,314355138,0.999
964,2847,2003,326705036,326705036,0.911
964,2847,2004,393316388,393316388,0.914
964,2847,2005,436248381,436248381,1.101
964,2847,2006,477193701,477193701,0.961
964,2847,2007,551944240,551944240,0.653
964,2847,2008,645897230,645897230,0.397
964,2847,2009,484812812,484812812,0.322
964,2847,2010,559281374,559281374,0.028
964,2847,2011,710482100,710482100,0.015
964,2847,2012,696799318,696799318,-0.126
964,2847,2013,658641793,658641793,0.136
964,2847,2014,691076404,691076404,0.101
964,2847,2015,658118155,658118155,0.173
964,2847,2016,648832151,648832151,0.292
964,2847,2017,690554489,690554489,0.399
964,2847,2018,829164855,829164855,0.176
964,2847,2019,797395060,797395060,0.338
964,2847,2020,798954677,798954677,0.446
964,2847,2021,855454762,855454762,0.047
964,2847,2022,1086402826,1086402826,0.153
964,2847,2023,944450205,944450205,0.187
964,2847,2024,875565084,875565084,0.168
965,2848,1995,31702140,31702140,-0.399
965,2848,1996,30102517,30102517,-0.444
965,2848,1997,23735116,23735116,-0.304
965,2848,1998,23869504,23869504,-0.024
965,2848,1999,23360931,23360931,-0.314
965,2848,2000,26439945,26439945,0.074
965,2848,2001,31843479,31843479,-0.255
965,2848,2002,32820279,32820279,-0.046
965,2848,2003,29947980,29947980,0.3
965,2848,2004,43154797,43154797,0.288
965,2848,2005,46564513,46564513,0.844
965,2848,2006,63416137,63416137,0.38
965,2848,2007,79064532,79064532,1.047
965,2848,2008,68529716,68529716,1.007
965,2848,2009,49949156,49949156,0.989
965,2848,2010,75751465,75751465,0.69
965,2848,2011,80288680,80288680,0.916
965,2848,2012,74370126,74370126,0.78
965,2848,2013,75187692,75187692,1.061
965,2848,2014,95753967,95753967,0.872
965,2848,2015,81263760,81263760,0.975
965,2848,2016,74334312,74334312,0.894
965,2848,2017,431306989,431306989,1.718
965,2848,2018,933180509,933180509,1.891
965,2848,2019,604597923,604597923,1.853
965,2848,2020,784467492,784467492,1.681
965,2848,2021,928464127,928464127,1.734
965,2848,2022,1070586718,1070586718,1.53
965,2848,2023,1139634464,1139634464,1.405
965,2848,2024,764150463,764150463,1.449
966,2849,1995,809377201,809377201,0.722
966,2849,1996,823196351,823196351,0.782
966,2849,1997,825469433,825469433,0.836
966,2849,1998,781946337,781946337,1.117
966,2849,1999,706966707,706966707,0.812
966,2849,2000,692292979,692292979,0.635
966,2849,2001,734699812,734699812,0.901
966,2849,2002,671439875,671439875,0.88
966,2849,2003,742820093,742820093,1.043
966,2849,2004,1037897636,1037897636,0.59
966,2849,2005,1404591949,1404591949,0.965
966,2849,2006,1571658198,1571658198,0.746
966,2849,2007,1642982353,1642982353,0.835
966,2849,2008,2064523354,2064523354,0.869
966,2849,2009,1204357696,1204357696,0.796
966,2849,2010,2114204760,2114204760,0.921
966,2849,2011,2919966007,2919966007,1.03
966,2849,2012,2046097284,2046097284,0.764
966,2849,2013,1834040023,1834040023,0.696
966,2849,2014,2003389894,2003389894,1.039
966,2849,2015,1624132372,1624132372,0.912
966,2849,2016,1522160404,1522160404,0.893
966,2849,2017,1724364244,1724364244,0.782
966,2849,2018,2112748080,2112748080,0.616
966,2849,2019,1687491823,1687491823,0.709
966,2849,2020,1316663999,1316663999,0.669
966,2849,2021,1917800900,1917800900,0.668
966,2849,2022,2322208322,2322208322,0.775
966,2849,2023,1877802064,1877802064,0.682
966,2849,2024,1659617571,1659617571,0.579
967,2850,1995,229530633,229530633,0.947
967,2850,1996,264660728,264660728,1.032
967,2850,1997,272023945,272023945,1.125
967,2850,1998,279580520,279580520,1.409
967,2850,1999,249997692,249997692,1.383
967,2850,2000,268888316,268888316,1.605
967,2850,2001,306782785,306782785,1.409
967,2850,2002,261742043,261742043,1.7
967,2850,2003,285397035,285397035,1.848
967,2850,2004,277997788,277997788,1.589
967,2850,2005,344379982,344379982,1.889
967,2850,2006,424265952,424265952,1.747
967,2850,2007,594069335,594069335,1.854
967,2850,2008,670021991,670021991,1.723
967,2850,2009,435644389,435644389,1.967
967,2850,2010,673751131,673751131,1.99
967,2850,2011,773132455,773132455,2.125
967,2850,2012,632470470,632470470,1.804
967,2850,2013,566910660,566910660,1.742
967,2850,2014,602256177,602256177,1.977
967,2850,2015,574717280,574717280,1.942
