hs4,product_name_short,sector,raw_rca_cba,rca_transformed_cba,pci,cog_cba,density_cba,cordoba_value_usd,raw_rca_arg_ex_cba,rca_transformed_arg_ex_cba,arg_ex_cba_value_usd,density_pct_cba,accessible_market_size,accessible_market_growth_5y,accessible_market_size_share,dai_index,dai_percentile,dai_lead,distance_travelled,eff_num_exp,market_growth_5y,total_trade,market_size_share,rank_cordoba,exports_cordoba_avg_usd,rank_arg_ex_cba,exports_arg_ex_cba_avg_usd,rca_transformed_cba_pct,density_pct_cba_pct,eff_num_exp_pct,dai_pct_norm,distance_travelled_pct,pci_pct,cog_pct,accessible_market_size_share_pct,accessible_market_growth_5y_pct,accessible_market_size_b,cordoba_dpe_avg_usd
6301,Blankets,Textiles,0.0004518863671147,0.00045168225806,-1.0172038252115214,0.1707771826621092,0.0665810788518841,1012.9066667013942,0.0080156379627961,0.0079518984239131,118922.8933332986,0.1793103448275862,319898935.0,0.0395429289204112,0.0002244221130865,1.2581577689898298,77.41935483870968,3.225806451612911,8451.520458876827,1.7520992033098195,0.0419177864669197,4806503608.0,0.0002224174871489,139.0,1012.9066667013942,99.0,118922.8933332986,0.6430298146655923,0.21958098307816276,0.9661563255439162,0.7741935483870968,0.9717969379532635,0.17647058823529413,0.27074939564867045,0.7284448025785657,0.29411764705882354,0.319898935,1012.9066667013942
6302,House linen,Textiles,4.0727686374416015e-05,4.072602769753268e-05,-0.2161193972989971,0.1972559777827535,0.065886813885019,398.0000000136455,0.0140626963485633,0.0138676793843224,909597.1999999864,0.1793103448275862,735468394.0,0.1144487564710077,0.0005159609896477,0.9872452324123806,16.129032258064516,-19.35483870967742,7052.585938973585,5.117615780268137,0.0340875687704851,21191574146.0,0.0009806248064476,145.0,398.0000000136455,88.0,909597.1999999864,0.5640612409347301,0.21958098307816276,0.7268331990330379,0.16129032258064516,0.8912167606768735,0.2610797743755036,0.29331184528605964,0.8573730862207897,0.7252215954875101,0.735468394,398.0000000136455
6303,Curtains,Textiles,0.0103792349274024,0.0102726130631022,1.1031706362107538,0.4118000410025231,0.0660122620303853,24225.846667497248,0.0239081096427367,0.0233498586617102,369356.75333250273,0.2,176714449.0,0.0775493406947656,0.0001239723728917,0.8991580445860717,19.35483870967742,-54.838709677419345,6414.789527805989,3.7630589177990426,0.0100918944396692,4896429975.0,0.0002265787649109,110.0,24225.846667497248,77.0,369356.75333250273,0.7840451248992748,0.564867042707494,0.8420628525382756,0.1935483870967742,0.806607574536664,0.4802578565672844,0.49073327961321517,0.6470588235294118,0.5269943593875906,0.176714449,24225.846667497248
6304,Other furnishing articles,Textiles,0.0001746328267562,0.0001746023354568,-0.8364921722000547,0.0794976662222248,0.0713107674831446,323.9833333444411,0.0187874320241715,0.0184409734883005,230702.01666665557,0.1793103448275862,102101768.0,0.125812481848589,7.162854269719366e-05,0.8916989704727195,9.67741935483871,-54.83870967741935,6979.045847484888,4.418893376125459,0.0113332476995762,3705564714.0,0.0001714723340234,143.0,323.9833333444411,93.0,230702.01666665557,0.6083803384367445,0.21958098307816276,0.7880741337630943,0.0967741935483871,0.8815471394037067,0.19580983078162773,0.19419822723609992,0.5431103948428686,0.7784045124899275,0.102101768,323.9833333444411
6305,Bags for packing goods,Textiles,0.058304332379412,0.0550922174232481,-2.5616608918243897,-0.181314169251483,0.0765964257769895,153294.8166719224,0.0301886246780178,0.0293039778879845,525360.1833280777,0.1724137931034483,134095596.0,0.0556103933117879,9.407351421761504e-05,1.0138164127687836,51.61290322580645,-19.354838709677423,5263.1238664386565,7.717457809270506,0.0200830139460532,5316210952.0,0.0002460038268003,124.0,153294.8166719224,111.0,525360.1833280777,0.863013698630137,0.05761482675261886,0.5028203062046737,0.5161290322580645,0.5278001611603546,0.064464141821112,0.016116035455278,0.5946817082997583,0.3835616438356164,0.134095596,153294.8166719224
6306,"Tents, tarpaulins, etc.",Textiles,0.0006160485172628,0.0006156692351434,-0.1096721885736809,0.2239032500680808,0.0680698674118019,1668.2100000571943,0.0187021542341405,0.0183588050308981,335208.18999994284,0.1793103448275862,146750669.0,0.095621866497352,0.0001029515626047,0.9161241122844834,9.67741935483871,-58.06451612903225,6683.321504665175,3.2028169483646036,0.0253988538032676,5429785646.0,0.0002512594138348,139.0,1668.2100000571943,92.0,335208.18999994284,0.6567284448025785,0.21958098307816276,0.8799355358581789,0.0967741935483871,0.8485092667203867,0.27961321514907334,0.3134568896051571,0.6083803384367445,0.6422240128928284,0.146750669,1668.2100000571943
6307,Other made up articles,Textiles,0.0005295942999755,0.0005293139783096,-0.3361610288567286,0.1798078171877012,0.0656359727550131,8341.293333619316,0.0263882151847712,0.0257097799783494,2750979.1066663805,0.1793103448275862,1170281485.0,-0.207693703396555,0.0008210000566891,0.7505906357983032,6.451612903225806,-38.70967741935483,7730.956854645691,3.277214826730534,-0.2456360878972245,19486106098.0,0.0009017055028153,142.0,8341.293333619316,88.0,2750979.1066663805,0.6518936341659952,0.21958098307816276,0.8767123287671232,0.06451612903225806,0.9443996776792909,0.24899274778404512,0.27880741337630943,0.8968573730862208,0.017727639000805803,1.170281485,8341.293333619316
6308,Needlecraft sets of woven fabric and yarn,Textiles,0.0,0.0,1.3165060100948818,0.3925662572093452,0.0688000594518344,0.0,0.0038431777769831,0.0038284643080345,1097.4,0.1793103448275862,390330.0,-0.1065435986827713,2.738323695922249e-07,0.6493208978127634,3.225806451612903,-54.83870967741936,4771.158650105625,8.48573787349969,-0.0621320665336201,77673500.0,3.594285180460982e-06,,0.0,96.0,1097.4,0.26510878323932313,0.21958098307816276,0.44480257856567285,0.03225806451612903,0.3996776792908944,0.5213537469782433,0.46414182111200647,0.055600322320709106,0.0427074939564867,0.00039033,0.0
6309,Used clothes and textiles,Textiles,0.0,0.0,-0.758542533425101,0.1519779763154534,0.0737949824226999,0.0,0.014030558645334,0.0138364258608515,204102.0,0.1793103448275862,128678675.0,0.080615377530897,9.027332383172648e-05,1.566338353927465,80.64516129032258,35.483870967741936,5399.3028381488175,13.038284392549487,0.0410328465100109,4600892256.0,0.0002129029701589,,0.0,109.0,204102.0,0.26510878323932313,0.21958098307816276,0.15390813859790486,0.8064516129032258,0.5697018533440773,0.2062852538275584,0.2570507655116841,0.5842062852538276,0.5487510072522159,0.128678675,0.0
6310,Used or new rags textile scraps,Textiles,0.0,0.0,-0.7712457621165764,0.0604134231427504,0.0713333160567884,0.0,0.0085049329281028,0.0084332090507574,18384.6,0.1793103448275862,5154810.0,0.0462696690645796,3.6163088594207383e-06,1.1325790946800554,87.09677419354838,16.129032258064512,4392.04947497841,15.390230764260725,0.038699045929037,669239789.0,3.096858846038269e-05,,0.0,106.0,18384.6,0.26510878323932313,0.21958098307816276,0.0821917808219178,0.8709677419354839,0.32070910556003224,0.2054794520547945,0.1788879935535858,0.16921837228041903,0.330378726833199,0.00515481,0.0
