iso3_o,iso3_d,hs92,travelled_distance,dist,export_value,total_imports
ARG,BRA,2605,8265.086417114551,1675.0,0.0,3548.0
ARG,MRT,2605,8265.086417114551,7359.0,0.0,2796.0
ARG,NAM,2605,8265.086417114551,7340.0,0.0,163.0
ARG,CRI,2605,8265.086417114551,5624.0,0.0,43.0
ARG,SLV,2605,8265.086417114551,6258.0,0.0,13.0
ARG,USA,2606,10375.04811348506,8492.0,0.0,129732406.0
ARG,CAN,2606,10375.04811348506,8930.0,0.0,120639450.0
ARG,ESP,2606,10375.04811348506,10022.0,0.0,114230885.0
ARG,MEX,2606,10375.04811348506,7372.0,0.0,8058548.0
ARG,ZAF,2606,10375.04811348506,8105.0,0.0,4180059.0
ARG,BRA,2606,10375.04811348506,1675.0,0.0,2883208.0
ARG,PRT,2606,10375.04811348506,9574.0,0.0,2468354.0
ARG,SEN,2606,10375.04811348506,6966.0,0.0,1924126.0
ARG,DZA,2606,10375.04811348506,10143.0,0.0,1276299.0
ARG,MAR,2606,10375.04811348506,9222.0,0.0,1082953.0
ARG,BEN,2606,10375.04811348506,7821.0,0.0,1080097.0
ARG,COL,2606,10375.04811348506,4642.0,0.0,977854.0
ARG,URY,2606,10375.04811348506,206.0,0.0,903356.0
ARG,PRY,2606,10375.04811348506,1034.0,0.0,881764.0
ARG,ZWE,2606,10375.04811348506,8859.0,0.0,641301.0
ARG,CHL,2606,10375.04811348506,1138.0,0.0,624568.0
ARG,AGO,2606,10375.04811348506,7780.0,0.0,570297.0
ARG,PER,2606,10375.04811348506,3130.0,0.0,481570.0
ARG,NZL,2606,10375.04811348506,10374.0,0.0,333785.0
ARG,NGA,2606,10375.04811348506,7909.0,0.0,261133.0
ARG,UGA,2606,10375.04811348506,10123.0,0.0,184518.0
ARG,CMR,2606,10375.04811348506,8438.0,0.0,120108.0
ARG,BOL,2606,10375.04811348506,2229.0,0.0,117228.0
ARG,CUB,2606,10375.04811348506,6873.0,0.0,51042.0
ARG,GIN,2606,10375.04811348506,6792.0,0.0,37950.0
ARG,JAM,2606,10375.04811348506,6139.0,0.0,20681.0
ARG,VEN,2606,10375.04811348506,5070.0,0.0,15996.0
ARG,ECU,2606,10375.04811348506,4227.0,0.0,15586.0
ARG,BWA,2606,10375.04811348506,8007.0,0.0,1242.0
ARG,CRI,2606,10375.04811348506,5624.0,0.0,621.0
ARG,CIV,2606,10375.04811348506,7209.0,0.0,387.0
ARG,GTM,2606,10375.04811348506,6420.0,0.0,174.0
ARG,NAM,2606,10375.04811348506,7340.0,0.0,6.0
ARG,CAN,2607,9307.15916607981,8930.0,0.0,280041554.0
ARG,USA,2607,9307.15916607981,8492.0,0.0,90859304.0
ARG,MEX,2607,9307.15916607981,7372.0,0.0,36876944.0
ARG,PER,2607,9307.15916607981,3130.0,0.0,19033769.0
ARG,ZAF,2607,9307.15916607981,8105.0,0.0,633968.0
ARG,COL,2607,9307.15916607981,4642.0,0.0,5583.0
ARG,CHL,2607,9307.15916607981,1138.0,0.0,481.0
ARG,MAR,2607,9307.15916607981,9222.0,0.0,227.0
ARG,HND,2607,9307.15916607981,6190.0,0.0,110.0
ARG,GTM,2607,9307.15916607981,6420.0,0.0,20.0
ARG,NAM,2607,9307.15916607981,7340.0,0.0,17.0
ARG,BRA,2608,8185.241447750074,1675.0,0.0,148403665.0
ARG,PER,2608,8185.241447750074,3130.0,0.0,31238189.0
ARG,NAM,2608,8185.241447750074,7340.0,0.0,30711766.0
ARG,MEX,2608,8185.241447750074,7372.0,0.0,10972050.0
ARG,ZAF,2608,8185.241447750074,8105.0,0.0,354456.0
ARG,CHL,2608,8185.241447750074,1138.0,0.0,290880.0
ARG,SLV,2608,8185.241447750074,6258.0,0.0,97128.0
ARG,TTO,2608,8185.241447750074,5021.0,0.0,29302.0
ARG,HND,2608,8185.241447750074,6190.0,0.0,28027.0
ARG,PAN,2608,8185.241447750074,5314.0,0.0,21277.0
ARG,CRI,2608,8185.241447750074,5624.0,0.0,11357.0
ARG,GTM,2608,8185.241447750074,6420.0,0.0,9080.0
ARG,HTI,2608,8185.241447750074,6064.0,0.0,8571.0
ARG,AGO,2608,8185.241447750074,7780.0,0.0,6023.0
ARG,NGA,2608,8185.241447750074,7909.0,0.0,1531.0
ARG,BWA,2608,8185.241447750074,8007.0,0.0,251.0
ARG,ECU,2608,8185.241447750074,4227.0,43.0,43.0
ARG,BOL,2608,8185.241447750074,2229.0,0.0,12.0
ARG,SEN,2608,8185.241447750074,6966.0,0.0,12.0
ARG,BRA,2609,9156.85142819526,1675.0,0.0,1253535.0
ARG,NAM,2609,9156.85142819526,7340.0,0.0,248644.0
ARG,CUB,2609,9156.85142819526,6873.0,0.0,187627.0
ARG,MEX,2609,9156.85142819526,7372.0,0.0,123743.0
ARG,USA,2609,9156.85142819526,8492.0,0.0,108501.0
ARG,NGA,2609,9156.85142819526,7909.0,0.0,71128.0
ARG,SLV,2609,9156.85142819526,6258.0,0.0,40534.0
ARG,CRI,2609,9156.85142819526,5624.0,0.0,23946.0
ARG,PRY,2609,9156.85142819526,1034.0,0.0,18887.0
ARG,HND,2609,9156.85142819526,6190.0,0.0,14602.0
ARG,NER,2609,9156.85142819526,8314.0,0.0,4123.0
ARG,CAN,2609,9156.85142819526,8930.0,0.0,2975.0
ARG,VEN,2609,9156.85142819526,5070.0,0.0,459.0
ARG,GTM,2609,9156.85142819526,6420.0,0.0,446.0
ARG,AGO,2609,9156.85142819526,7780.0,0.0,100.0
ARG,ZAF,2609,9156.85142819526,8105.0,0.0,30.0
ARG,CHL,2609,9156.85142819526,1138.0,0.0,29.0
ARG,ZWE,2609,9156.85142819526,8859.0,0.0,6.0
ARG,MOZ,2610,8516.237256216744,8496.0,0.0,1982170962.0
ARG,ZAF,2610,8516.237256216744,8105.0,0.0,53977519.0
ARG,USA,2610,8516.237256216744,8492.0,0.0,33755604.0
ARG,BRA,2610,8516.237256216744,1675.0,0.0,5648595.0
ARG,CHL,2610,8516.237256216744,1138.0,0.0,4560168.0
ARG,PER,2610,8516.237256216744,3130.0,0.0,3138822.0
ARG,MEX,2610,8516.237256216744,7372.0,0.0,3071009.0
ARG,COL,2610,8516.237256216744,4642.0,0.0,373853.0
ARG,AGO,2610,8516.237256216744,7780.0,0.0,300886.0
ARG,DOM,2610,8516.237256216744,6001.0,0.0,272618.0
ARG,ECU,2610,8516.237256216744,4227.0,0.0,92823.0
ARG,NGA,2610,8516.237256216744,7909.0,0.0,85757.0
ARG,CRI,2610,8516.237256216744,5624.0,0.0,78207.0
ARG,MRT,2610,8516.237256216744,7359.0,0.0,60363.0
ARG,TTO,2610,8516.237256216744,5021.0,0.0,37260.0
ARG,GTM,2610,8516.237256216744,6420.0,0.0,30373.0
ARG,BOL,2610,8516.237256216744,2229.0,0.0,20006.0
ARG,SLV,2610,8516.237256216744,6258.0,0.0,14648.0
ARG,NAM,2610,8516.237256216744,7340.0,0.0,4725.0
ARG,URY,2610,8516.237256216744,206.0,0.0,2426.0
ARG,COD,2610,8516.237256216744,8250.0,0.0,457.0
ARG,SWZ,2610,8516.237256216744,8362.0,0.0,60.0
ARG,BWA,2610,8516.237256216744,8007.0,0.0,25.0
ARG,CHL,2611,6635.3052152880755,1138.0,0.0,12465.0
ARG,COL,2611,6635.3052152880755,4642.0,0.0,9443.0
ARG,PER,2611,6635.3052152880755,3130.0,0.0,6775.0
ARG,GTM,2611,6635.3052152880755,6420.0,0.0,6059.0
ARG,BRA,2611,6635.3052152880755,1675.0,0.0,3903.0
ARG,BOL,2611,6635.3052152880755,2229.0,0.0,26.0
ARG,USA,2612,9516.640723420134,8492.0,0.0,523942512.0
ARG,CAN,2612,9516.640723420134,8930.0,0.0,50252985.0
ARG,ZAF,2612,9516.640723420134,8105.0,0.0,241.0
ARG,BWA,2612,9516.640723420134,8007.0,0.0,101.0
ARG,CHL,2613,7934.674291489629,1138.0,0.0,843366672.0
ARG,BRA,2613,7934.674291489629,1675.0,0.0,381832683.0
ARG,MEX,2613,7934.674291489629,7372.0,0.0,24234254.0
ARG,PER,2613,7934.674291489629,3130.0,0.0,791551.0
ARG,COL,2613,7934.674291489629,4642.0,0.0,26001.0
ARG,GTM,2613,7934.674291489629,6420.0,0.0,1000.0
ARG,ECU,2613,7934.674291489629,4227.0,0.0,505.0
ARG,CRI,2613,7934.674291489629,5624.0,0.0,172.0
ARG,NAM,2613,7934.674291489629,7340.0,0.0,108.0
ARG,BOL,2613,7934.674291489629,2229.0,0.0,17.0
ARG,USA,2614,8737.00024118866,8492.0,0.0,337507262.0
ARG,MEX,2614,8737.00024118866,7372.0,0.0,106233826.0
ARG,BRA,2614,8737.00024118866,1675.0,0.0,21689024.0
ARG,ZAF,2614,8737.00024118866,8105.0,0.0,2481548.0
ARG,COL,2614,8737.00024118866,4642.0,0.0,1459871.0
ARG,PER,2614,8737.00024118866,3130.0,0.0,901214.0
ARG,NGA,2614,8737.00024118866,7909.0,0.0,293960.0
ARG,PRY,2614,8737.00024118866,1034.0,0.0,215176.0
ARG,ECU,2614,8737.00024118866,4227.0,0.0,190420.0
ARG,MOZ,2614,8737.00024118866,8496.0,0.0,132128.0
ARG,URY,2614,8737.00024118866,206.0,0.0,91102.0
ARG,CHL,2614,8737.00024118866,1138.0,0.0,63741.0
ARG,CRI,2614,8737.00024118866,5624.0,0.0,20209.0
ARG,BWA,2614,8737.00024118866,8007.0,0.0,2768.0
ARG,AGO,2614,8737.00024118866,7780.0,0.0,1160.0
ARG,BOL,2614,8737.00024118866,2229.0,0.0,180.0
ARG,USA,2615,8815.862688375188,8492.0,0.0,110158334.0
ARG,BRA,2615,8815.862688375188,1675.0,0.0,28229464.0
ARG,MEX,2615,8815.862688375188,7372.0,0.0,23410543.0
ARG,CHL,2615,8815.862688375188,1138.0,0.0,3087344.0
ARG,ZMB,2615,8815.862688375188,8757.0,0.0,2168972.0
ARG,PER,2615,8815.862688375188,3130.0,0.0,942343.0
ARG,ZAF,2615,8815.862688375188,8105.0,0.0,682934.0
ARG,ECU,2615,8815.862688375188,4227.0,0.0,611538.0
ARG,COL,2615,8815.862688375188,4642.0,0.0,496693.0
ARG,CRI,2615,8815.862688375188,5624.0,0.0,303588.0
ARG,NIC,2615,8815.862688375188,5951.0,0.0,174501.0
ARG,NGA,2615,8815.862688375188,7909.0,0.0,126443.0
ARG,SLV,2615,8815.862688375188,6258.0,0.0,40794.0
ARG,PRY,2615,8815.862688375188,1034.0,0.0,23200.0
ARG,GTM,2615,8815.862688375188,6420.0,0.0,18484.0
ARG,BOL,2615,8815.862688375188,2229.0,0.0,17865.0
ARG,CUB,2615,8815.862688375188,6873.0,0.0,17185.0
ARG,DOM,2615,8815.862688375188,6001.0,0.0,11363.0
ARG,COG,2615,8815.862688375188,8251.0,0.0,5932.0
ARG,TTO,2615,8815.862688375188,5021.0,0.0,5600.0
ARG,URY,2615,8815.862688375188,206.0,0.0,3018.0
ARG,MRT,2615,8815.862688375188,7359.0,0.0,2500.0
ARG,BEN,2615,8815.862688375188,7821.0,0.0,1434.0
ARG,HND,2615,8815.862688375188,6190.0,0.0,1349.0
ARG,PAN,2615,8815.862688375188,5314.0,0.0,787.0
ARG,COD,2615,8815.862688375188,8250.0,0.0,682.0
ARG,GIN,2615,8815.862688375188,6792.0,0.0,539.0
ARG,AGO,2615,8815.862688375188,7780.0,0.0,58.0
ARG,NAM,2615,8815.862688375188,7340.0,0.0,6.0
ARG,CHN,2616,8840.224410820998,19629.0,173758557.0,10169478552.0
ARG,KOR,2616,8840.224410820998,19433.0,106001936.0,1189423168.0
ARG,PER,2616,8840.224410820998,3130.0,19875111.0,271557888.0
ARG,NAM,2616,8840.224410820998,7340.0,0.0,104269648.0
ARG,MEX,2616,8840.224410820998,7372.0,0.0,56880567.0
ARG,CHL,2616,8840.224410820998,1138.0,29405240.0,30684427.0
ARG,USA,2616,8840.224410820998,8492.0,0.0,6292563.0
ARG,NER,2616,8840.224410820998,8314.0,0.0,3110967.0
ARG,ZAF,2616,8840.224410820998,8105.0,0.0,2638924.0
ARG,MOZ,2616,8840.224410820998,8496.0,0.0,881443.0
ARG,NGA,2616,8840.224410820998,7909.0,0.0,347444.0
ARG,GHA,2616,8840.224410820998,7506.0,0.0,148642.0
ARG,DOM,2616,8840.224410820998,6001.0,0.0,31960.0
ARG,PAN,2616,8840.224410820998,5314.0,0.0,25294.0
ARG,COL,2616,8840.224410820998,4642.0,0.0,8907.0
ARG,ECU,2616,8840.224410820998,4227.0,0.0,7287.0
ARG,AGO,2616,8840.224410820998,7780.0,0.0,6511.0
ARG,BWA,2616,8840.224410820998,8007.0,0.0,3876.0
ARG,NIC,2616,8840.224410820998,5951.0,0.0,1464.0
ARG,GTM,2616,8840.224410820998,6420.0,0.0,780.0
ARG,COD,2616,8840.224410820998,8250.0,0.0,262.0
ARG,BRA,2616,8840.224410820998,1675.0,0.0,105.0
ARG,BFA,2616,8840.224410820998,7937.0,0.0,28.0
ARG,ZMB,2616,8840.224410820998,8757.0,0.0,4.0
ARG,MEX,2617,7516.879385638975,7372.0,0.0,101430230.0
ARG,CHL,2617,7516.879385638975,1138.0,24255.0,17325613.0
ARG,NAM,2617,7516.879385638975,7340.0,0.0,11179100.0
ARG,PER,2617,7516.879385638975,3130.0,0.0,1389734.0
ARG,BRA,2617,7516.879385638975,1675.0,0.0,154258.0
ARG,GIN,2617,7516.879385638975,6792.0,0.0,111725.0
ARG,ECU,2617,7516.879385638975,4227.0,0.0,85116.0
ARG,NIC,2617,7516.879385638975,5951.0,0.0,81932.0
ARG,GHA,2617,7516.879385638975,7506.0,0.0,63839.0
ARG,DOM,2617,7516.879385638975,6001.0,0.0,41320.0
ARG,CIV,2617,7516.879385638975,7209.0,0.0,32926.0
ARG,MLI,2617,7516.879385638975,7460.0,0.0,30987.0
ARG,BOL,2617,7516.879385638975,2229.0,0.0,19163.0
ARG,MRT,2617,7516.879385638975,7359.0,0.0,16861.0
ARG,COL,2617,7516.879385638975,4642.0,0.0,11997.0
ARG,GTM,2617,7516.879385638975,6420.0,0.0,664.0
ARG,URY,2617,7516.879385638975,206.0,0.0,242.0
ARG,CRI,2617,7516.879385638975,5624.0,0.0,168.0
ARG,PRY,2617,7516.879385638975,1034.0,0.0,59.0
ARG,PER,2618,6092.738675606109,3130.0,0.0,15692443.0
ARG,COL,2618,6092.738675606109,4642.0,0.0,7978626.0
ARG,BRA,2618,6092.738675606109,1675.0,0.0,4433119.0
ARG,URY,2618,6092.738675606109,206.0,0.0,125685.0
ARG,PAN,2618,6092.738675606109,5314.0,0.0,89077.0
ARG,BOL,2618,6092.738675606109,2229.0,0.0,32433.0
ARG,DOM,2618,6092.738675606109,6001.0,0.0,24000.0
ARG,CHL,2618,6092.738675606109,1138.0,0.0,18720.0
ARG,PRY,2618,6092.738675606109,1034.0,0.0,9917.0
ARG,TTO,2618,6092.738675606109,5021.0,0.0,7441.0
ARG,CRI,2618,6092.738675606109,5624.0,0.0,5142.0
ARG,ECU,2618,6092.738675606109,4227.0,0.0,1827.0
ARG,VEN,2618,6092.738675606109,5070.0,0.0,494.0
ARG,NIC,2618,6092.738675606109,5951.0,0.0,23.0
ARG,BRA,2619,4531.588393074999,1675.0,0.0,256838.0
ARG,PER,2619,4531.588393074999,3130.0,0.0,206932.0
ARG,PRY,2619,4531.588393074999,1034.0,123627.0,123627.0
ARG,ECU,2619,4531.588393074999,4227.0,0.0,33963.0
ARG,BOL,2619,4531.588393074999,2229.0,0.0,7000.0
ARG,CHL,2619,4531.588393074999,1138.0,0.0,4330.0
ARG,PER,2620,5169.184303696061,3130.0,0.0,3551859.0
ARG,BRA,2620,5169.184303696061,1675.0,0.0,1398876.0
ARG,COL,2620,5169.184303696061,4642.0,0.0,520494.0
ARG,CHL,2620,5169.184303696061,1138.0,0.0,372674.0
ARG,TTO,2620,5169.184303696061,5021.0,0.0,160835.0
ARG,URY,2620,5169.184303696061,206.0,0.0,41146.0
ARG,BOL,2620,5169.184303696061,2229.0,0.0,37824.0
ARG,PRY,2620,5169.184303696061,1034.0,0.0,11754.0
ARG,ECU,2620,5169.184303696061,4227.0,0.0,7424.0
ARG,CHL,2621,3770.063221646114,1138.0,0.0,1144579.0
ARG,URY,2621,3770.063221646114,206.0,0.0,103412.0
ARG,BRA,2621,3770.063221646114,1675.0,0.0,74139.0
ARG,PER,2621,3770.063221646114,3130.0,0.0,43528.0
ARG,PRY,2621,3770.063221646114,1034.0,4016.0,4016.0
ARG,BRA,2701,7059.151377336497,1675.0,75967.0,3350736435.0
ARG,CHL,2701,7059.151377336497,1138.0,0.0,724775266.0
ARG,DOM,2701,7059.151377336497,6001.0,0.0,378020733.0
ARG,GTM,2701,7059.151377336497,6420.0,0.0,232020426.0
ARG,SEN,2701,7059.151377336497,6966.0,0.0,164516595.0
ARG,COL,2701,7059.151377336497,4642.0,0.0,30381194.0
ARG,PER,2701,7059.151377336497,3130.0,0.0,28079547.0
ARG,HND,2701,7059.151377336497,6190.0,0.0,13163609.0
ARG,PAN,2701,7059.151377336497,5314.0,0.0,5656480.0
ARG,ECU,2701,7059.151377336497,4227.0,0.0,3293617.0
ARG,JAM,2701,7059.151377336497,6139.0,0.0,3030728.0
ARG,BOL,2701,7059.151377336497,2229.0,0.0,2981849.0
ARG,SLV,2701,7059.151377336497,6258.0,0.0,672891.0
ARG,CRI,2701,7059.151377336497,5624.0,0.0,142857.0
ARG,TTO,2701,7059.151377336497,5021.0,0.0,142496.0
ARG,CUB,2701,7059.151377336497,6873.0,0.0,125314.0
ARG,VEN,2701,7059.151377336497,5070.0,0.0,57541.0
ARG,GIN,2701,7059.151377336497,6792.0,0.0,26488.0
ARG,NIC,2701,7059.151377336497,5951.0,0.0,13071.0
ARG,URY,2701,7059.151377336497,206.0,0.0,10040.0
ARG,HTI,2701,7059.151377336497,6064.0,0.0,457.0
ARG,LBR,2701,7059.151377336497,6741.0,0.0,166.0
ARG,PRY,2701,7059.151377336497,1034.0,0.0,132.0
ARG,BRA,2702,4363.447443684091,1675.0,0.0,228259.0
ARG,CHL,2702,4363.447443684091,1138.0,0.0,105147.0
ARG,BOL,2702,4363.447443684091,2229.0,0.0,83727.0
ARG,ECU,2702,4363.447443684091,4227.0,0.0,67621.0
ARG,URY,2702,4363.447443684091,206.0,0.0,9555.0
ARG,PRY,2702,4363.447443684091,1034.0,0.0,13.0
ARG,BRA,2703,2511.2409348266365,1675.0,1218426.0,12701667.0
ARG,CHL,2703,2511.2409348266365,1138.0,30935.0,8976534.0
ARG,URY,2703,2511.2409348266365,206.0,213576.0,2332736.0
ARG,PRY,2703,2511.2409348266365,1034.0,12813.0,456755.0
ARG,BOL,2703,2511.2409348266365,2229.0,0.0,46228.0
ARG,BRA,2704,5211.50375024639,1675.0,156569.0,990408621.0
ARG,PER,2704,5211.50375024639,3130.0,173935.0,698511.0
ARG,CHL,2704,5211.50375024639,1138.0,580946.0,623215.0
ARG,URY,2704,5211.50375024639,206.0,80282.0,333038.0
ARG,PRY,2704,5211.50375024639,1034.0,198339.0,288378.0
ARG,COL,2704,5211.50375024639,4642.0,0.0,167594.0
ARG,ECU,2704,5211.50375024639,4227.0,0.0,142936.0
ARG,VEN,2704,5211.50375024639,5070.0,0.0,60474.0
ARG,BRA,2705,1743.461815524674,1675.0,0.0,30210.0
ARG,CHL,2705,1743.461815524674,1138.0,0.0,93.0
ARG,BRA,2706,2373.455478196345,1675.0,0.0,557178.0
ARG,CHL,2706,2373.455478196345,1138.0,0.0,5348.0
ARG,URY,2706,2373.455478196345,206.0,0.0,1660.0
ARG,BRA,2707,3382.1344837117663,1675.0,17250152.0,259465371.0
ARG,PER,2707,3382.1344837117663,3130.0,0.0,7151403.0
ARG,CHL,2707,3382.1344837117663,1138.0,5109134.0,7086379.0
ARG,PRY,2707,3382.1344837117663,1034.0,4482307.0,6747264.0
ARG,URY,2707,3382.1344837117663,206.0,1124783.0,1389089.0
ARG,BOL,2707,3382.1344837117663,2229.0,59968.0,112716.0
ARG,BRA,2708,5155.292269668999,1675.0,0.0,74992291.0
ARG,COL,2708,5155.292269668999,4642.0,0.0,344032.0
ARG,PER,2708,5155.292269668999,3130.0,0.0,74199.0
ARG,CHL,2708,5155.292269668999,1138.0,0.0,5682.0
ARG,USA,2709,5608.62605605728,8492.0,1842225388.0,164684736914.0
ARG,NLD,2709,5608.62605605728,11422.0,109539547.0,46558726054.0
ARG,PAN,2709,5608.62605605728,5314.0,55083888.0,10617947540.0
ARG,BRA,2709,5608.62605605728,1675.0,520045942.0,7943763356.0
ARG,CHL,2709,5608.62605605728,1138.0,2135802606.0,4949211161.0
ARG,PER,2709,5608.62605605728,3130.0,270669021.0,3590662483.0
ARG,URY,2709,5608.62605605728,206.0,204631644.0,844236985.0
ARG,COL,2709,5608.62605605728,4642.0,0.0,416795574.0
ARG,BOL,2709,5608.62605605728,2229.0,83482546.0,90876157.0
ARG,ECU,2709,5608.62605605728,4227.0,0.0,917117.0
ARG,TTO,2709,5608.62605605728,5021.0,0.0,2855.0
ARG,PRY,2709,5608.62605605728,1034.0,0.0,237.0
ARG,USA,2710,4091.764084843213,8492.0,248044586.0,58067665730.0
ARG,SGP,2710,4091.764084843213,15886.0,157137597.0,49867672525.0
ARG,BRA,2710,4091.764084843213,1675.0,38507693.0,16183892868.0
ARG,CHL,2710,4091.764084843213,1138.0,38100126.0,6946408153.0
ARG,PER,2710,4091.764084843213,3130.0,1973614.0,4648234853.0
ARG,PRY,2710,4091.764084843213,1034.0,194598666.0,2194253472.0
ARG,BOL,2710,4091.764084843213,2229.0,337562808.0,2023892863.0
ARG,URY,2710,4091.764084843213,206.0,20745055.0,427884453.0
ARG,BRA,2711,4216.456353061393,1675.0,321661165.0,4486302220.0
ARG,CHL,2711,4216.456353061393,1138.0,1020647302.0,2329293299.0
ARG,PER,2711,4216.456353061393,3130.0,25078108.0,352873526.0
ARG,URY,2711,4216.456353061393,206.0,107752494.0,123023635.0
ARG,PRY,2711,4216.456353061393,1034.0,30836759.0,42130337.0
ARG,BOL,2711,4216.456353061393,2229.0,0.0,52543.0
ARG,BRA,2712,5575.198682442953,1675.0,0.0,106345555.0
ARG,COL,2712,5575.198682442953,4642.0,6748.0,24731537.0
ARG,PER,2712,5575.198682442953,3130.0,0.0,20500862.0
ARG,CHL,2712,5575.198682442953,1138.0,179197.0,15393851.0
ARG,ECU,2712,5575.198682442953,4227.0,0.0,13532797.0
ARG,VEN,2712,5575.198682442953,5070.0,0.0,9173307.0
ARG,BOL,2712,5575.198682442953,2229.0,18187.0,3176253.0
ARG,PAN,2712,5575.198682442953,5314.0,0.0,2070651.0
ARG,PRY,2712,5575.198682442953,1034.0,8215.0,1438340.0
ARG,URY,2712,5575.198682442953,206.0,0.0,1119124.0
ARG,TTO,2712,5575.198682442953,5021.0,0.0,584865.0
ARG,CHN,2713,4679.130698300278,19629.0,103671369.0,3333541454.0
ARG,BRA,2713,4679.130698300278,1675.0,38373422.0,714555323.0
ARG,URY,2713,4679.130698300278,206.0,1975076.0,88218070.0
ARG,PRY,2713,4679.130698300278,1034.0,678416.0,52482312.0
ARG,CHL,2713,4679.130698300278,1138.0,0.0,50263191.0
ARG,ECU,2713,4679.130698300278,4227.0,0.0,30260678.0
ARG,PER,2713,4679.130698300278,3130.0,0.0,12442117.0
ARG,BOL,2713,4679.130698300278,2229.0,0.0,5917815.0
ARG,COL,2713,4679.130698300278,4642.0,528.0,3276031.0
ARG,URY,2714,2949.936680793179,206.0,1278214.0,53195250.0
ARG,PRY,2714,2949.936680793179,1034.0,110619.0,1492511.0
ARG,BRA,2714,2949.936680793179,1675.0,4519.0,592036.0
ARG,BOL,2714,2949.936680793179,2229.0,5559.0,230700.0
ARG,CHL,2714,2949.936680793179,1138.0,2926.0,60918.0
ARG,USA,2715,9303.999106590963,8492.0,0.0,177015290.0
ARG,CHL,2715,9303.999106590963,1138.0,0.0,82679573.0
ARG,DOM,2715,9303.999106590963,6001.0,0.0,63092104.0
ARG,CAN,2715,9303.999106590963,8930.0,0.0,28782575.0
ARG,BRA,2715,9303.999106590963,1675.0,7211.0,19782149.0
ARG,PRY,2715,9303.999106590963,1034.0,0.0,10917822.0
ARG,BOL,2715,9303.999106590963,2229.0,12260.0,9043337.0
ARG,ZMB,2715,9303.999106590963,8757.0,0.0,9002369.0
ARG,PAN,2715,9303.999106590963,5314.0,0.0,5101776.0
ARG,MEX,2715,9303.999106590963,7372.0,0.0,4971361.0
ARG,TTO,2715,9303.999106590963,5021.0,0.0,4936678.0
ARG,ZWE,2715,9303.999106590963,8859.0,0.0,3558294.0
ARG,URY,2715,9303.999106590963,206.0,138023.0,3489787.0
ARG,COD,2715,9303.999106590963,8250.0,0.0,3013415.0
ARG,MOZ,2715,9303.999106590963,8496.0,0.0,2601411.0
ARG,CMR,2715,9303.999106590963,8438.0,0.0,2405537.0
ARG,NIC,2715,9303.999106590963,5951.0,0.0,2254941.0
ARG,NAM,2715,9303.999106590963,7340.0,0.0,1817348.0
ARG,SLV,2715,9303.999106590963,6258.0,0.0,1723819.0
ARG,COG,2715,9303.999106590963,8251.0,0.0,1636336.0
ARG,SEN,2715,9303.999106590963,6966.0,0.0,1286128.0
ARG,PER,2715,9303.999106590963,3130.0,0.0,1256273.0
ARG,COL,2715,9303.999106590963,4642.0,0.0,1142339.0
ARG,GAB,2715,9303.999106590963,8024.0,0.0,1091070.0
ARG,MAR,2715,9303.999106590963,9222.0,0.0,927939.0
ARG,BWA,2715,9303.999106590963,8007.0,0.0,752685.0
ARG,HND,2715,9303.999106590963,6190.0,0.0,669871.0
ARG,NGA,2715,9303.999106590963,7909.0,0.0,644515.0
ARG,BEN,2715,9303.999106590963,7821.0,0.0,577867.0
ARG,GTM,2715,9303.999106590963,6420.0,0.0,561063.0
ARG,GHA,2715,9303.999106590963,7506.0,0.0,538149.0
ARG,AGO,2715,9303.999106590963,7780.0,0.0,509190.0
ARG,JAM,2715,9303.999106590963,6139.0,0.0,466154.0
ARG,CRI,2715,9303.999106590963,5624.0,0.0,444458.0
ARG,NER,2715,9303.999106590963,8314.0,0.0,433310.0
ARG,ECU,2715,9303.999106590963,4227.0,0.0,342323.0
ARG,TGO,2715,9303.999106590963,7702.0,0.0,312373.0
ARG,ZAF,2715,9303.999106590963,8105.0,0.0,199293.0
ARG,MRT,2715,9303.999106590963,7359.0,0.0,177851.0
ARG,CIV,2715,9303.999106590963,7209.0,0.0,176559.0
ARG,BFA,2715,9303.999106590963,7937.0,0.0,171524.0
ARG,GIN,2715,9303.999106590963,6792.0,0.0,167052.0
ARG,CUB,2715,9303.999106590963,6873.0,0.0,159610.0
ARG,LBR,2715,9303.999106590963,6741.0,0.0,137263.0
ARG,TCD,2715,9303.999106590963,9299.0,0.0,101913.0
ARG,SWZ,2715,9303.999106590963,8362.0,0.0,94926.0
ARG,MLI,2715,9303.999106590963,7460.0,0.0,68859.0
ARG,GNQ,2715,9303.999106590963,8150.0,0.0,61197.0
ARG,HTI,2715,9303.999106590963,6064.0,0.0,40579.0
ARG,VEN,2715,9303.999106590963,5070.0,0.0,3083.0
ARG,URY,2716,658.0772433992051,206.0,940340.0,1077835.0
ARG,USA,2801,8532.073968288407,8492.0,0.0,434497291.0
ARG,BRA,2801,8532.073968288407,1675.0,190941.0,80700196.0
ARG,MEX,2801,8532.073968288407,7372.0,0.0,19920612.0
ARG,DOM,2801,8532.073968288407,6001.0,0.0,6496532.0
ARG,GTM,2801,8532.073968288407,6420.0,0.0,4026208.0
ARG,PAN,2801,8532.073968288407,5314.0,0.0,2620623.0
ARG,CRI,2801,8532.073968288407,5624.0,0.0,2598101.0
ARG,SLV,2801,8532.073968288407,6258.0,0.0,2280139.0
