hs92,iso3_o,export_value_to_accessible
6507,ISR,56784.0
6507,ITA,79086.0
6507,JPN,13031.0
6507,KHM,4756.0
6507,KOR,3177.0
6507,LTU,188.0
6507,MAR,20703.0
6507,MEX,1846177.0
6507,MYS,43230.0
6507,NLD,67860.0
6507,NZL,49.0
6507,PAK,1204.0
6507,PAN,404.0
6507,PER,34766.0
6507,PHL,3864.0
6507,POL,34539.0
6507,PRT,7914.0
6507,PRY,101.0
6507,ROU,24.0
6507,SGP,1199.0
6507,SWE,13942.0
6507,THA,3921.0
6507,TUN,42.0
6507,TUR,54.0
6507,USA,1204856.0
6507,VEN,2.0
6507,VNM,55416.0
6601,AGO,1142.0
6601,ARE,25015.0
6601,ARG,47279.0
6601,AUS,590.0
6601,AUT,23740.0
6601,BEL,126064.0
6601,BGD,13731.0
6601,BOL,4.0
6601,BRA,118777.0
6601,BWA,26.0
6601,CAN,38363.0
6601,CHE,42001.0
6601,CHL,1191542.0
6601,CHN,183120940.0
6601,CIV,8.0
6601,CMR,139.0
6601,COL,375680.0
6601,CRI,267095.0
6601,CYP,1413.0
6601,CZE,3510.0
6601,DEU,218021.0
6601,DNK,65357.0
6601,DOM,16191.0
6601,ECU,9916.0
6601,EGY,473.0
6601,ESP,1272327.0
6601,EST,274.0
6601,ETH,7.0
6601,FIN,430.0
6601,FRA,500594.0
6601,GBR,66403.0
6601,GRC,30380.0
6601,GTM,254728.0
6601,HKG,1195389.0
6601,HND,16573.0
6601,HUN,1651.0
6601,IDN,80250.0
6601,IND,251784.0
6601,IRL,1156.0
6601,ISR,486.0
6601,ITA,762910.0
6601,JPN,13495.0
6601,KEN,74.0
6601,KHM,70754.0
6601,KOR,11325.0
6601,LBN,5641.0
6601,LKA,497.0
6601,LTU,201.0
6601,LVA,26079.0
6601,MAR,173770.0
6601,MEX,168763.0
6601,MMR,596.0
6601,MUS,703.0
6601,MYS,1772.0
6601,NAM,104.0
6601,NGA,195.0
6601,NIC,9589.0
6601,NLD,56540.0
6601,NZL,60.0
6601,PAK,11852.0
6601,PAN,183112.0
6601,PER,79895.0
6601,PHL,2352.0
6601,POL,109703.0
6601,PRT,213792.0
6601,PRY,4868.0
6601,ROU,855.0
6601,SEN,93.0
6601,SGP,3585.0
6601,SLV,365551.0
6601,SRB,449.0
6601,SVN,33.0
6601,SWE,21275.0
6601,THA,103305.0
6601,TTO,4495.0
6601,TUN,677.0
6601,TUR,56788.0
6601,TZA,76.0
6601,URY,2.0
6601,USA,6626591.0
6601,VEN,78.0
6601,VNM,73462.0
6601,ZAF,415160.0
6602,ARG,2861.0
6602,AUS,56.0
6602,AUT,198.0
6602,BGD,3231.0
6602,BOL,248.0
6602,BRA,3179.0
6602,CAN,15229.0
6602,CHE,5.0
6602,CHL,23719.0
6602,CHN,4965517.0
6602,COL,17408.0
6602,CRI,887.0
6602,CZE,50374.0
6602,DEU,20640.0
6602,DOM,18.0
6602,ECU,76.0
6602,ESP,17405.0
6602,FIN,132.0
6602,FRA,5041.0
6602,GBR,4701.0
6602,GHA,58.0
6602,GTM,1181.0
6602,HKG,14633.0
6602,IDN,3626.0
6602,IND,2025.0
6602,IRL,359.0
6602,ITA,11179.0
6602,JPN,6541.0
6602,KOR,375.0
6602,MEX,16733.0
6602,MYS,5610.0
6602,NGA,19.0
6602,NIC,384.0
6602,NLD,1156.0
6602,NOR,2.0
6602,PAK,3763.0
6602,PAN,5114.0
6602,PER,970.0
6602,PHL,716.0
6602,POL,2523.0
6602,PRT,2620.0
6602,SGP,7684.0
6602,SLV,17986.0
6602,SRB,23.0
6602,SVN,48.0
6602,SWE,124.0
6602,TUN,1611.0
6602,UKR,329.0
6602,USA,214091.0
6602,VNM,2146.0
6602,ZAF,64.0
6603,ARG,28875.0
6603,AUT,4.0
6603,BEL,24455.0
6603,BRA,34986.0
6603,CAN,1598.0
6603,CHE,647.0
6603,CHL,224358.0
6603,CHN,3315865.0
6603,COL,5611.0
6603,CRI,1943.0
6603,CZE,689.0
6603,DEU,14264.0
6603,DNK,5260.0
6603,ECU,983.0
6603,ESP,95455.0
6603,FRA,5581.0
6603,GBR,23486.0
6603,GTM,5350.0
6603,HKG,6678.0
6603,HND,195.0
6603,IDN,1994.0
6603,IND,5414.0
6603,ITA,124906.0
6603,JPN,116.0
6603,KOR,55.0
6603,LTU,11338.0
6603,LVA,5779.0
6603,MEX,1332.0
6603,NLD,7842.0
6603,PAK,18.0
6603,PAN,2342.0
6603,PER,102.0
6603,POL,6337.0
6603,PRT,16314.0
6603,SLV,11.0
6603,SWE,78.0
6603,THA,2069.0
6603,TUR,3943.0
6603,USA,385456.0
6603,VNM,5423.0
6603,ZAF,52841.0
6701,ARG,7970.0
6701,BEL,231.0
6701,BRA,414.0
6701,CAN,5908.0
6701,CHL,208.0
6701,CHN,1117259.0
6701,DEU,100849.0
6701,ECU,5921.0
6701,ESP,9982.0
6701,EST,367.0
6701,FRA,680.0
6701,HKG,843.0
6701,HND,34.0
6701,IDN,895.0
6701,IRN,175186.0
6701,KOR,415.0
6701,MEX,494.0
6701,NLD,415.0
6701,NOR,194.0
6701,PAN,416.0
6701,PER,123.0
6701,PRT,118.0
6701,SLV,19905.0
6701,TUR,232.0
6701,USA,260768.0
6701,ZAF,177159.0
6702,AFG,87.0
6702,AGO,1380.0
6702,ARE,372570.0
6702,ARG,1951.0
6702,ARM,204.0
6702,AUS,164047.0
6702,AUT,4013.0
6702,BEL,256240.0
6702,BEN,4.0
6702,BGD,6576.0
6702,BGR,371.0
6702,BOL,9.0
6702,BRA,245216.0
6702,BWA,207.0
6702,CAN,895170.0
6702,CHE,26484.0
6702,CHL,1429482.0
6702,CHN,1482198457.0
6702,CIV,104523.0
6702,CMR,96114.0
6702,COG,140.0
6702,COL,44571.0
6702,CRI,44146.0
6702,CUB,20.0
6702,CZE,16149.000000000002
6702,DEU,908875.0
6702,DNK,75511.0
6702,DOM,3713.0
6702,ECU,8279.0
6702,EGY,5424.0
6702,ESP,867178.0
6702,EST,71316.0
6702,ETH,877.0
6702,FIN,124.0
6702,FRA,1254846.0
6702,GAB,11.0
6702,GBR,384164.0
6702,GEO,93.0
6702,GHA,286.0
6702,GRC,20182.0
6702,GTM,116523.0
6702,HKG,5287240.0
6702,HND,5606.0
6702,HRV,173.0
6702,HUN,263.0
6702,IDN,3075610.0
6702,IND,4401755.0
6702,IRL,3829.0
6702,ISR,5129.0
6702,ITA,274807.0
6702,JOR,7240.0
6702,JPN,187734.0
6702,KAZ,4.0
6702,KEN,137.0
6702,KGZ,155.0
6702,KHM,1268064.0
6702,KOR,69923.0
6702,LBN,10983.0
6702,LKA,4082.0
6702,LTU,1359.0
6702,MAR,3769.0
6702,MDG,1856.0
6702,MEX,7163613.0
6702,MMR,323779.0
6702,MOZ,3683.0
6702,MUS,92.0
6702,MYS,13432.0
6702,NAM,635.0
6702,NGA,327.0
6702,NIC,2035.0
6702,NLD,510837.0
6702,NOR,43526.0
6702,NPL,174453.0
6702,NZL,255.0
6702,PAK,10843.0
6702,PAN,219470.0
6702,PER,57143.0
6702,PHL,894793.0
6702,POL,100549.0
6702,PRT,264115.0
6702,PRY,307.0
6702,QAT,80.0
6702,ROU,1912.0
6702,RUS,3.0
6702,SEN,3376.0
6702,SGP,95671.0
6702,SLV,611399.0
6702,SVK,5372.0
6702,SWE,5459.0
6702,TGO,1662.0
6702,THA,6705454.0
6702,TTO,695.0
6702,TUN,139.0
6702,TUR,368413.0
6702,TZA,2980.0
6702,UGA,363.0
6702,UKR,11453.0
6702,USA,6873330.0
6702,VNM,15100273.0
6702,ZAF,500785.0
6702,ZMB,2154.0
6703,ARG,1055.0
6703,BGD,22.0
6703,BOL,10449.0
6703,BRA,220.0
6703,CHL,1723.0
6703,CHN,1818365.0
6703,COL,46830.0
6703,DEU,4851.0
6703,ESP,855.0
6703,FRA,441.0
6703,GBR,10241.0
6703,HKG,321.0
6703,IDN,2702.0
6703,IND,345254.0
6703,ITA,7997.0
6703,KHM,21.0
6703,MEX,202.0
6703,MYS,2684.0
6703,PER,47224.0
6703,SGP,4501.0
6703,THA,10.0
6703,USA,175983.0
6703,VNM,403415.0
6704,AGO,83653.0
6704,ARE,275353.0
6704,ARG,3975.0
6704,ARM,1876.0
6704,AUS,221701.0
6704,AUT,1663361.0
6704,BEL,48702.0
6704,BEN,6815.0
6704,BFA,1852.0
6704,BGD,131516101.0
6704,BGR,618444.0
6704,BHR,30.0
6704,BOL,1343.0
6704,BRA,242757.0
6704,BWA,306427.0
6704,CAN,5715970.0
6704,CHE,87234.0
6704,CHL,110222.0
6704,CHN,1878705706.0
6704,CIV,193609.0
6704,CMR,6012.0
6704,COD,58366.0
6704,COG,2890.0
6704,COL,51132.0
6704,CRI,22830.0
6704,CYP,1.0
6704,CZE,152963.0
6704,DEU,2548144.0
6704,DNK,99430.0
6704,DOM,1353635.0
6704,ECU,11931.0
6704,EGY,67.0
6704,ESP,642352.0
6704,EST,24233.0
6704,ETH,18295.0
6704,FIN,53745.0
6704,FRA,1859972.0
6704,GAB,18.0
6704,GBR,1654477.0
6704,GHA,464375.0
6704,GIN,299.0
6704,GRC,23693.0
6704,GTM,3687.0
6704,HKG,3219385.0
6704,HND,12306.0
6704,HTI,1289082.0
6704,HUN,12881.0
6704,IDN,213918583.0
6704,IND,1761117.0
6704,IRL,32637.0
6704,IRN,590.0
6704,ISR,6026479.0
6704,ITA,12347389.0
6704,JAM,3351.0
6704,JOR,3281.0
6704,JPN,227987.0
6704,KAZ,17557.0
6704,KEN,14236318.0
6704,KGZ,1301.0
6704,KHM,3235175.0
6704,KOR,2288248.0
6704,KWT,267.0
6704,LAO,1426989.0
6704,LBN,61372.0
6704,LKA,3855.0
6704,LTU,68499.0
6704,LVA,2552.0
6704,MAR,1973.0
6704,MDG,9.0
6704,MEX,113010.0
6704,MMR,3699147.0
6704,MOZ,42396382.0
6704,MUS,1340.0
6704,MWI,411.0
6704,MYS,182058.0
6704,NAM,2941.0
6704,NGA,8181622.0
6704,NIC,20504.0
6704,NLD,92425.0
6704,NOR,18726.0
6704,NPL,134.0
6704,NZL,521560.0
6704,PAK,7741.0
6704,PAN,40083.0
6704,PER,17818.0
6704,PHL,524867.0
6704,POL,884499.0
6704,PRT,15587.0
6704,PRY,16362.0
6704,QAT,5316.0
6704,ROU,76945.0
6704,RUS,16452.0
6704,SAU,437.0
6704,SEN,59325897.0
6704,SGP,37327.0
6704,SLV,2465.0
6704,SRB,2130.0
6704,SVK,285899.0
6704,SVN,157790.0
6704,SWE,51137.0
6704,SWZ,3141843.0
6704,TCD,562.0
6704,TGO,32544967.0
6704,THA,5508105.0
6704,TUR,393017.0
6704,TZA,8084030.0
6704,UGA,1895231.0
6704,UKR,7323.0
6704,USA,9070099.0
6704,UZB,13671.0
6704,VEN,316.0
6704,VNM,64255530.0
6704,ZAF,8432973.0
6704,ZMB,801158.0
6704,ZWE,774.0
6801,ARG,43493.0
6801,AUS,17269.0
6801,BRA,26900.0
6801,CHN,90176.0
6801,ESP,94443.0
6801,IDN,255170.0
6801,MEX,5280.0
6801,TUR,25227.0
6801,USA,58.0
6802,AGO,65.0
6802,ARE,77554.0
6802,ARG,198285.0
6802,AUS,38215.0
6802,AUT,432.0
6802,BEL,18198.0
6802,BGR,22972.0
6802,BIH,3564.0
6802,BOL,48098.0
6802,BRA,18553185.0
6802,CAN,2112.0
6802,CHE,1961.0
6802,CHL,32137.0
6802,CHN,25067147.0
6802,COL,46354.0
6802,CRI,120.0
6802,CYP,363.0
6802,DEU,336681.0
6802,DNK,15264.0
6802,DOM,107448.0
6802,DZA,78.0
6802,ECU,60718.0
6802,EGY,4081536.0
6802,ESP,6812468.0
6802,EST,990.0
6802,FIN,129.0
6802,FRA,311175.0
6802,GBR,17508.0
6802,GRC,2143344.0
6802,GTM,178284.0
6802,HKG,287214.0
6802,HRV,3022.0
6802,HUN,88.0
6802,IDN,3343079.0
6802,IND,6142203.0
6802,IRN,31048.0
6802,ITA,7282910.0
6802,JPN,3193.0
6802,KHM,265.0
6802,KOR,1815.0
6802,LBN,43278.0
6802,LTU,94.0
6802,MAR,11877.0
6802,MEX,1008491.0
6802,NLD,17119.0
6802,NOR,752.0
6802,OMN,80602.0
6802,PAK,16621.0
6802,PAN,2301.0
6802,PER,1743070.0
6802,PHL,512.0
6802,POL,3899.0
6802,PRT,1664609.0
6802,PRY,151.0
6802,SGP,7715.0
6802,SLV,4847.0
6802,SVK,19404.0
6802,SVN,41822.0
6802,THA,2990.0
6802,TUR,9108936.0
6802,URY,151.0
6802,USA,963918.0
6802,VEN,34772.0
6802,VNM,264653.0
6803,BEL,301.0
6803,BRA,1464462.0
6803,CAN,174.0
6803,CHL,503.0
6803,CHN,2355646.0
6803,COL,1332.0
6803,DEU,4741.0
6803,ESP,317228.0
6803,FIN,2.0
6803,FRA,7848.0
6803,GBR,6376.0
6803,IND,215990.0
6803,ITA,1753.0
6803,NLD,1678.0
6803,PAN,627.0
6803,TUR,2257.0
6803,USA,5194.0
6804,AGO,9.0
6804,ARE,2317.0
6804,ARG,9719634.0
6804,AUS,31915.0
6804,AUT,4437659.0
6804,BEL,533869.0
6804,BGR,347072.0
6804,BRA,22364118.0
6804,CAN,1085003.0
6804,CHE,1096817.0
6804,CHL,1540503.0
6804,CHN,212462966.0
6804,COL,1126692.0
6804,CRI,10214.0
6804,CZE,257369.0
6804,DEU,16915692.0
6804,DNK,161556.0
6804,DOM,1050.0
6804,ECU,553.0
6804,EGY,284.0
6804,ESP,3915021.0
6804,EST,2324.0
6804,FIN,72257.0
6804,FRA,1269918.0
6804,GBR,804206.0
6804,GEO,15.0
6804,GRC,508.0
6804,GTM,30648.0
6804,HKG,2404449.0
6804,HUN,276273.0
6804,IDN,1157042.0
6804,IND,1666362.0
6804,IRL,2150.0
6804,ISR,287596.0
6804,ITA,29623655.0
6804,JPN,3435681.0
6804,KHM,31.0
6804,KOR,1253659.0
6804,LBN,13502.0
6804,LTU,9065.0
6804,LVA,7098.0
6804,MAR,33323.0
6804,MEX,1036015.0
6804,MUS,652.0
6804,MYS,90284.0
6804,NGA,140.0
6804,NIC,28.0
6804,NLD,1203849.0
6804,NOR,62835.0
6804,NZL,1827.0
6804,PAK,421.0
6804,PAN,193236.0
6804,PER,53263.0
6804,PHL,6484590.0
6804,POL,3962131.0
6804,PRT,3025730.0
6804,PRY,103600.0
6804,QAT,1974.0
6804,ROU,11541.0
6804,RUS,62618.0
6804,SAU,703.0
6804,SGP,309610.0
6804,SLV,6427.0
6804,SRB,1867.0
6804,SVK,35448.0
6804,SVN,479739.0
6804,SWE,1032732.0
6804,THA,4891282.0
6804,TTO,111.0
6804,TUR,2666775.0
6804,UKR,135111.0
6804,URY,6648.0
6804,USA,7785117.0
6804,VNM,491284.0
6804,ZAF,54849.0
6804,ZMB,722.0
6805,ARE,59.0
6805,ARG,492998.0
6805,AUS,3992.0
6805,AUT,1385087.0
6805,BEL,203157.0
6805,BGR,4019.0
6805,BOL,4992.0
6805,BRA,18630399.0
6805,CAN,10139050.0
6805,CHE,3661771.0
6805,CHL,637836.0
6805,CHN,45127371.0
6805,COL,3126745.0
6805,CZE,1028209.0
6805,DEU,14515468.0
6805,DNK,64997.0
6805,ESP,1121312.0
6805,FIN,4292646.0
6805,FRA,1201711.0
6805,GBR,722271.0
6805,GRC,91174.0
6805,GTM,6411.0
6805,HKG,667255.0
6805,HUN,1802.0
6805,IDN,374156.0
6805,IND,38152.0
6805,IRL,14732.0
6805,ISR,35.0
6805,ITA,10566514.0
6805,JPN,540330.0
6805,KAZ,186.0
6805,KOR,4750016.0
6805,LBN,30.0
6805,LKA,5.0
6805,LTU,142667.0
6805,LVA,26954.0
6805,MAR,60.0
6805,MEX,10484638.0
6805,MYS,1192.0
6805,NLD,180781.0
6805,NOR,9762.0
6805,NZL,5661.0
6805,PAK,1300.0
6805,PAN,24199.0
6805,PER,249029.0
6805,PHL,237.0
6805,POL,4099827.0
6805,PRT,4364646.0
6805,PRY,595658.0
6805,ROU,15096.0
6805,RUS,263096.0
6805,SAU,56.0
6805,SGP,97536.0
6805,SLV,60261.0
6805,SVN,123291.0
6805,SWE,1042327.0
6805,THA,131740.0
6805,TUR,2810283.0
6805,UKR,332676.0
6805,URY,116146.0
6805,USA,15254058.0
6805,VNM,1922.0
6805,ZAF,449147.0
6806,AFG,16196.000000000002
6806,ARE,78318.0
6806,ARG,410839.0
6806,AUS,1648.0
6806,AUT,54082.0
6806,BEL,119121.0
6806,BGR,2151.0
6806,BIH,2854.0
6806,BOL,4243.0
6806,BRA,3749487.0
6806,CAN,212992.0
6806,CHE,25021.0
6806,CHL,91275.0
6806,CHN,13451521.0
6806,COL,62934.0
6806,CZE,412294.0
6806,DEU,16047844.0
6806,DNK,595615.0
6806,ECU,150.0
6806,ESP,780035.0
6806,EST,785.0
6806,FIN,3947.0
6806,FRA,961194.0
6806,GBR,1589291.0
6806,GRC,4449.0
6806,HKG,63418.0
6806,HRV,580.0
6806,HUN,442532.0
6806,IDN,11.0
6806,IND,171329.0
6806,IRL,630.0
6806,ITA,1188238.0
6806,JPN,4420466.0
6806,KAZ,16900.0
6806,KOR,3546415.0
6806,LTU,6760.0
6806,LVA,2477.0
6806,MEX,4620617.0
6806,NLD,4301715.0
6806,NOR,700598.0
6806,PAN,5105.0
6806,PER,22197.0
6806,POL,5963967.0
6806,PRT,248659.0
6806,ROU,36.0
6806,SAU,39026.0
6806,SGP,1685.0
6806,SVK,3814.0
6806,SVN,559189.0
6806,SWE,73888.0
6806,THA,10073.0
6806,TUR,73807.0
6806,URY,65738.0
6806,USA,11756851.0
6806,ZAF,167132.0
6807,ARG,11138428.0
6807,AUT,116080.0
6807,BEL,17540.0
6807,BRA,4121295.0
6807,CAN,1628932.0
6807,CHE,68.0
6807,CHL,114764.0
6807,CHN,4304573.0
6807,COL,196.0
6807,DEU,10737.0
6807,DNK,141.0
6807,ECU,176770.0
6807,EGY,350791.0
6807,ESP,1493172.0
6807,FIN,13307.0
6807,FRA,949531.0
6807,HKG,2185.0
6807,IDN,111.0
6807,IND,18.0
6807,ITA,4247625.0
6807,JPN,424.0
6807,KOR,8752.0
6807,LTU,1788720.0
6807,MEX,90540.0
6807,NLD,693.0
6807,PER,20208.0
6807,POL,172154.0
6807,PRT,181897.0
6807,SRB,96783.0
6807,SVK,272.0
6807,SVN,17365.0
6807,SWE,601.0
6807,TUR,2160623.0
6807,URY,690.0
6807,USA,11113158.0
6808,ARG,21079.0
6808,AUS,20589.0
6808,AUT,230828.0
6808,BEL,1006.0
6808,BRA,26691.0
6808,CHL,17348.0
6808,CHN,1475329.0
6808,CRI,52418.0
6808,DEU,88413.0
6808,ESP,314327.0
6808,FIN,21.0
6808,FRA,3377.0
6808,GBR,3906.0
6808,GEO,299037.0
6808,ITA,8285.0
6808,JPN,281.0
6808,KOR,13407.0
6808,MYS,1888.0
6808,PAN,298.0
6808,PER,347.0
6808,PRT,62647.0
6808,SWE,21.0
6808,TUR,16.0
6808,USA,73955.0
6809,ARG,14868232.0
6809,AUS,11.0
6809,AUT,292.0
6809,BEL,224.0
6809,BOL,814.0
6809,BRA,420490.0
6809,CAN,163529.0
6809,CHE,509.0
6809,CHL,66710.0
6809,CHN,4450031.0
6809,COL,284.0
6809,CZE,183.0
6809,DEU,1415191.0
6809,DNK,70609.0
6809,ESP,533381.0
6809,FRA,544226.0
6809,GBR,19762.0
6809,GRC,605.0
6809,HKG,18939.0
6809,HUN,1793.0
6809,IDN,1358.0
6809,IND,532.0
6809,ITA,5212.0
6809,KOR,82.0
6809,LTU,14522.0
6809,MEX,141929.0
6809,NLD,574.0
6809,OMN,40507.0
6809,PAN,1882.0
6809,PER,24722.0
6809,PRT,286.0
6809,SAU,24267.0
6809,SWE,30.0
6809,THA,339.0
6809,TUR,150847.0
6809,URY,7004.0
6809,USA,450592.0
6810,AGO,50.0
6810,ALB,69.0
6810,ARE,16433.0
6810,ARG,8709243.0
6810,AUS,22833.0
6810,AUT,297.0
6810,BEL,12636.0
6810,BOL,10238.0
6810,BRA,4751540.0
6810,CAN,10233.0
6810,CHE,1395.0
6810,CHL,2420922.0
6810,CHN,79426946.0
6810,COL,72868.0
6810,CRI,7072.0
6810,CZE,206344.0
6810,DEU,486248.0
6810,DNK,2226.0
6810,DOM,64.0
6810,ECU,21662.0
6810,ESP,7155923.0
6810,FRA,197807.0
6810,GBR,300101.0
6810,GRC,660504.0
6810,HKG,440149.0
6810,HUN,158.0
6810,IDN,193419.0
6810,IND,1366649.0
6810,IRL,1271.0
6810,ISR,94632.0
6810,ITA,769206.0
6810,JPN,241324.0
6810,KOR,13011.0
6810,LKA,47802.0
6810,MAR,5517.0
6810,MEX,471132.0
6810,MYS,60.0
6810,NIC,13045.0
6810,NLD,21205.0
6810,OMN,21751.0
6810,PAN,141.0
6810,PER,31707.0
6810,POL,266671.0
6810,PRT,93771.0
6810,PRY,223380.0
6810,SGP,107518.0
6810,SLV,5504.0
6810,SVK,52554.0
6810,SWE,2739.0
6810,THA,3168.0
6810,TUR,536215.0
6810,URY,32028.0
6810,USA,748255.0
6810,VEN,7111.0
6810,VNM,346168.0
6810,ZAF,9444.0
6811,ARG,1665827.0
6811,AUT,40.0
6811,BEL,181886.0
6811,BLR,9.0
6811,BRA,2767091.0
6811,CHL,532984.0
6811,CHN,1328268.0
6811,COL,1842093.0
6811,CRI,245172.0
6811,DEU,1170176.0
6811,DNK,134.0
6811,ESP,1984.0
6811,HKG,35844.0
6811,HND,52765.0
6811,IDN,11381.0
6811,IND,5957.0
6811,IRL,22.0
6811,ITA,51133.0
6811,JPN,302.0
6811,PAK,229.0
6811,TUR,8651.0
6811,USA,415960.0
6812,ARE,8.0
6812,ARG,542.0
6812,AUS,13697.0
6812,AUT,583.0
6812,BEL,14930.0
6812,BRA,20149.0
6812,CAN,3750.0
6812,CHE,10156.0
6812,CHL,107981.0
6812,CHN,1874692.0
6812,CIV,4977.0
6812,COL,1279.0
6812,CRI,200.0
6812,CZE,597.0
6812,DEU,390150.0
6812,DNK,13552.0
6812,ESP,62473.0
6812,FIN,14794.0
6812,FRA,70072.0
6812,GBR,11635.0
6812,HKG,264.0
6812,HUN,8082.000000000001
6812,IND,254642.0
6812,ITA,32291.0
6812,JPN,166759.0
6812,KOR,50487.0
6812,MAR,8151.0
6812,MEX,13135.0
6812,MYS,1993.0
6812,NLD,14940.0
6812,NOR,68.0
6812,NZL,437.0
6812,PAK,55.0
6812,PAN,59.0
6812,PER,210571.0
6812,POL,931.0
6812,PRT,183.0
6812,SVK,163.0
6812,SVN,149.0
6812,SWE,11591.0
6812,THA,1864.0
6812,TUR,11393.0
6812,URY,20.0
6812,USA,881122.0
6812,ZAF,48.0
6813,ALB,85.0
6813,ARG,32733.0
6813,AUS,5160.0
6813,AUT,885919.0
6813,BEL,112276.0
6813,BOL,3221243.0
6813,BRA,11511384.0
6813,CAN,518363.0
6813,CHE,95169.0
6813,CHL,107224.0
6813,CHN,8874311.0
6813,COL,7710663.0
6813,CRI,79.0
6813,CZE,50067.0
6813,DEU,4313757.0
6813,DNK,386080.0
6813,DOM,1164.0
6813,ECU,274267.0
6813,ESP,597064.0
6813,EST,707.0
6813,FIN,137846.0
6813,FRA,5177050.0
6813,GBR,2833034.0
6813,GRC,35258.0
6813,HKG,46769.0
6813,HUN,25052.0
6813,IDN,272255.0
6813,IND,5500399.0
6813,IRL,15622.0
6813,ITA,1417981.0
6813,JPN,1664566.0
6813,KOR,300294.0
6813,LTU,4247.0
6813,LVA,139.0
6813,MEX,438846.0
6813,MYS,43704.0
6813,NLD,297715.0
6813,NOR,98360.0
6813,NZL,715.0
6813,PAN,19497.0
6813,PER,56316.0
6813,PHL,1285843.0
6813,POL,101797.0
6813,PRT,7535.0
6813,PRY,32835.0
6813,ROU,548018.0
6813,SGP,29524.0
6813,SVK,4000.0
6813,SVN,224.0
6813,SWE,65887.0
6813,THA,1361539.0
6813,TUR,48632.0
6813,UKR,247.0
6813,USA,10073601.0
6813,VNM,269.0
6813,ZAF,39046.0
6814,ARG,831.0
6814,AUT,1058046.0
6814,BEL,16500.0
6814,BOL,30.0
6814,BRA,110671.0
6814,CAN,33991.0
6814,CHE,166269.0
6814,CHL,169.0
6814,CHN,1468757.0
6814,COL,601.0
6814,CZE,43496.0
6814,DEU,224366.0
6814,ESP,20450.0
6814,FIN,2082.0
6814,FRA,21192.0
6814,GBR,73242.0
6814,HKG,1143.0
6814,IDN,459.0
6814,IND,119366.0
6814,ITA,8958.0
6814,JPN,11156.0
6814,KOR,384939.0
6814,MEX,73435.0
6814,NLD,1594.0
6814,NOR,2589.0
6814,PAK,17941.0
6814,PER,1822.0
6814,POL,2561.0
6814,RUS,24439.0
6814,SGP,1449.0
6814,SVN,15412.0
6814,SWE,72178.0
6814,THA,1005.0
6814,TUR,4.0
6814,USA,1420855.0
6815,AGO,426.0
6815,ALB,940.0
6815,ARG,587288.0
6815,ARM,1008.0
6815,AUS,77973.0
6815,AUT,1350526.0
6815,BEL,102708.0
6815,BGR,22375.0
6815,BOL,147.0
6815,BRA,2564326.0
6815,CAN,746963.0
6815,CHE,543241.0
6815,CHL,1890321.0
6815,CHN,39085605.0
6815,COL,420549.0
6815,CRI,59.0
6815,CZE,164438.0
6815,DEU,6529039.0
6815,DNK,79765.0
6815,DZA,292.0
6815,ECU,1.0
6815,EGY,565041.0
6815,ESP,16247191.0
6815,EST,16680.0
6815,FIN,146423.0
6815,FRA,6257564.0
6815,GBR,2447251.0
6815,GRC,2674377.0
6815,HKG,63567.0
6815,HRV,625.0
6815,HUN,370241.0
6815,IDN,94675.0
6815,IND,4919693.0
6815,IRL,737.0
6815,ISR,3045.0
6815,ITA,4098693.0
6815,JPN,1204491.0
6815,KEN,39.0
6815,KOR,784381.0
6815,LKA,4.0
6815,LTU,774419.0
6815,LVA,2484.0
6815,MAR,15591.0
6815,MEX,712489.0
6815,MUS,45.0
6815,MYS,216795.0
6815,NLD,352141.0
6815,NOR,30800.0
6815,NZL,122.0
6815,PAK,24989.0
6815,PAN,7510.0
6815,PER,21822.0
6815,PHL,959.0
6815,POL,6154278.0
6815,PRT,24363.0
6815,PRY,3750.0
6815,ROU,13857.0
6815,RUS,1073.0
6815,SAU,1737.0
6815,SGP,17494.0
6815,SRB,387.0
6815,SVK,15360.0
6815,SVN,26360.0
6815,SWE,85753.0
6815,THA,15319.0
6815,TUR,20166127.0
6815,UKR,216.0
6815,URY,521.0
6815,USA,46474317.0
6815,VNM,2730056.0
6815,ZAF,1576.0
6901,BEL,16194.999999999998
6901,BOL,17683.0
6901,BRA,4899.0
6901,CHN,118328.0
6901,DEU,333573.0
6901,DNK,161893.0
6901,ESP,72235.0
6901,FRA,331629.0
6901,IND,221101.0
6901,ITA,42143.0
6901,JPN,5424.0
6901,KOR,1575246.0
6901,NLD,19402.0
6901,PER,3304.0
6901,PHL,6969.0
6901,PRY,308.0
6901,TUR,1147.0
6901,USA,126762.0
6901,VNM,3997.0
6902,ARE,218.0
6902,ARG,390644.0
6902,AUS,70853.0
6902,AUT,5598886.0
6902,BEL,25385.0
6902,BGR,2794.0
6902,BOL,3069.0
6902,BRA,10421140.0
6902,CAN,52461.0
6902,CHE,162644.0
6902,CHL,283729.0
6902,CHN,94659167.0
6902,COL,522267.0
6902,CZE,202255.0
6902,DEU,20068923.0
6902,DNK,74617.0
6902,ECU,29827.0
6902,ESP,10258402.0
6902,FRA,1964917.0
6902,GBR,2502342.0
6902,HKG,880892.0
6902,HRV,3254.0
6902,HUN,2749448.0
6902,IDN,944.0
6902,IND,10460803.0
6902,ITA,4579173.0
6902,JPN,4172025.0
6902,KOR,3880181.0
6902,MEX,7484142.0
