firm_id,firm_name,razon_social,exporter_profile,source_layer,hs4_or_ebops,ciiu_rev3_primary,ciiu_primary_desc,ciiu_rev3_all,in_oede_cordoba
481,CIL LENGUAS,CIL S.A.S.,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4038,CINE DE LA CALLE,SAHAJDACNY GASTON,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
5403,CIRCULARITY,RECICLA S.A.S.,,ebops,SJ.244,9000,"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares",9000,yes
3918,CITTYO SMART LOCK,INDIIC S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
4723,CLÍNICA DE OJOS REYES - GIOBELLINA,CLINICA DE OJOS REYES-GIOBELLINA E INSTITUTO MODELO DE NEUROLOGIA S.R.L.,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
2491,CLOCKCARD,RA - TRONIC S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
4527,CODESIGN,GENTILE MARIA PAULA,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
978,CODIGO TOUR,CODIGO TOUR S.R.L.,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
2284,CONECTAR SRL - GRUPO CONECTAR,CONECTAR S.R.L.,,ebops,SI.1,6420,Servicios de telecomunicaciones,6420,yes
4352,CONGENIA,CONGENIA S.A.S.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3519,CONSULTORA JURÍDICA CULTURAL,JUAREZ MARIA VIRGINIA,,ebops,SJ.23,7410,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",7410,yes
3644,CONTEXTUS,CONTEXTUS 360 S.A.,,ebops,SI.4,7220,Servicios de consultores en informática y suministros de programas de informática,"7210,7220,7230,7240,7290",yes
5422,CONTRINI HNOS SRL,CONTRINI HNOS S R L,,ebops,SJ.244,9000,"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares",9000,yes
5316,CONTROL ALPHA,GROSSO JUAN JOSE,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
2018,CONTROL DE CALIDAD Y ENTREGAS S.R.L.,CONTROL DE CALIDAD Y ENTREGAS SRL,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4438,CONTROL X,CONSOLE LUCAS JAVIER,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3770,COOPERATIVA AGRÍCOLA GANADERA CRUZ ALTA LIMITADA,COOP AGR GAN CRUZ ALTA LTDA,,ebops,SC.4.3,6320,Servicios de almacenamiento y depósito,"6310,6320",yes
2454,COOPERATIVA AGRÍCOLA LA VENCEDORA LTDA,COOPERATIVA AGRICOLA LA VENCEDORA LIMITADA,,ebops,SC.4.3,6320,Servicios de almacenamiento y depósito,"6310,6320",yes
3764,COOPERATIVA UNIÓN,COOPERATIVA AGROPECUARIA UNION DE JUSTINIANO POSSE LTDA,,ebops,SC.4.3,6320,Servicios de almacenamiento y depósito,"6310,6320",yes
5238,COPESP,COOPERATIVA DE PROVISION DE ELECTRICIDAD Y SERVICIOS PUBLICOS GENERAL CABRERA LIMITADA,,ebops,SI.1,6420,Servicios de telecomunicaciones,6420,yes
4338,CORAIRE,CORAIRE S.A.S.,,ebops,SB,7250,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","7250,5040,6023,3312",yes
3618,CORBE,CORBE SRL,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
2513,CORDOBA METAL,CORDOBA METAL S.R.L,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
3339,CORDOBA RESISTENCIAS ELÉCTRICAS,CRE S.R.L.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5368,CORMONS DESARROLLOS INFORMÁTICOS,MEDEOT CARLOS DARIO,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
5355,CORTE A CINE,CORTE A CINE S. A. S.,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
1364,CREATIVE JELLY,ORTIZ LEANDRO JAVIER,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4982,CREATIVOS DIGITALES,CREATIVOS DIGITALES S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
2293,CRIALYS - GRUPO CONECTAR,CONECTAR TELECOMUNICACIONES S.A.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
5739,CRISTIAN SALAS PRODUCCIONES,SALAS CRISTIAN,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
5526,CROMO FILMS,VILA GARIGLIO RODOLFO RAMON,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4803,CRUX CAVAS,CRUX CAVAS S.A.S.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5539,CS INGENIERIA,AXIUM HEALTH S.A.S.,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
3866,CUALITAR,GAUNA MARTIN ALBERTO,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4524,CUBITS,CUBITS S.R.L.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4882,CUQUI´S,SUR ENE S.A.S. S. A. S.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5153,DAFNE USORACH CANTAUTORA,USORACH DAFNE,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
3853,DAIMA SRL,DAIMA S R L,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3532,DAR+ ESPACIOS VERDES,RENARD DIEGO ADOLFO,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3517,DARIO MASCAMBRONI,MASCAMBRONI DARIO JAVIER,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
3154,DARQU QUIMICA,QUARANTA DANTE GUILLERMO,,ebops,SB,7250,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","7250,5040,6023,3312",yes
5465,DEDALUS SA,DEDALUS S A,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2296,DEHEZAMET SA,DEHEZAMET S A,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5547,DEKA LYSEIS,DEKA LYSEIS S. A.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
2010,DELOITTE SA,DELOITTE S.A.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
5363,DENTIS ODONTOLOGÍA PRIVADA,PROMET S.R.L.,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
5329,DEPRO INGENIERIA Y ARQUITECTURA SRL,DEPRO INGENIERIA Y ARQUITECTURA S.R.L.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4575,DEYCE,SPRLJAN ALVAREZ CRISTIAN NICOLAS,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4647,DICODE GROUP,DICODE GROUP S.A.S,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
5186,DIEGO CLARK COMPOSITOR,CLARK DIEGO,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
4788,DIGITALMA,DIGITALMA S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4113,DIPASCUALE ESTUDIO,DI PASCUALE DIEGO FACUNDO,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
2729,DIPROACH,MORENO JUAN MANUEL,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4759,DISEÑO & MARKETING,LINTON S.R.L.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5485,DLOSS,DE LA ORDEN JUAN JOSE,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4035,DOMUM JOHNSON,KOKSDESIGN SA,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5088,DOS CERROS CINE,DOS PICOS CINE S.A.S.,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
3332,DOVIS & FEDERICO,DOVIS SEBASTIAN,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5006,DÚO MAPAS,MERCHAN PAMELA,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
5044,DUX SOFTWARE,DUX SOFTWARE S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
2234,DYCSA,DYCSA DISEÑO Y CONSTRUCCION S A,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
2507,E-PYMES CONSULTING,PAEZ DANILO LUCIA,,ebops,SI.4,7220,Servicios de consultores en informática y suministros de programas de informática,"7210,7220,7230,7240,7290",yes
3248,E-TECHLOG,E-TECHLOG S.A.,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
5109,ECODRIP,ECODRIP SAS,,ebops,SI.4,7220,Servicios de consultores en informática y suministros de programas de informática,"7210,7220,7230,7240,7290",yes
2075,ECONOSUR ASOCIADOS,NICOLETTI OSCAR ALBERTO,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
638,ECOS,MOSER FEDERICO,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
2014,EFECTO ILUMINACIÓN,MOLAIOLI PATRICIA,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4674,EL HALLI OBEID LUIS MARIA - GRUPO MUSICAL TOMATES ASESINOS,EL HALLI OBEID LUIS MARIA,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
4026,EL HORNITO SANTIAGUEÑO,SERVICIOS PARA EMPRESAS S.A.S.,,ebops,SH.4,7410,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",7410,yes
2171,EL PERIÓDICO DE SAN FRANCISCO,GB COMUNICACION S.R.L.,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4097,ELECTRO REDES,ELECTRO REDES S R L,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5628,ELECTRODOCTA,ELECTRODOCTA SERVICIOS SRL,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2351,ELMEC BIOMÉDICA E INDUSTRIAL,BALLESTEROS JULIO ANTONIO,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
2464,ELWYN,LABORATORIOS ELWYN S.A.,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
5163,EMPRENDIENDO CON SOLE,QUIROGA SUAREZ MARIA SOLEDAD,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4601,ENCODE,ENCODE S.A.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
4889,ENERTECH ILUMINACIÓN Y DISEÑO,ENERTECH ILUMINACION Y DISEÑO S.A.S.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2298,ENRIQUE E. DEL CORRAL S.R.L.,ENRIQUE E DEL CORRAL SRL,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
5183,ESPACIO D,ZAPATA SOLEDAD LUCIA,,ebops,SI.4,7220,Servicios de consultores en informática y suministros de programas de informática,"7210,7220,7230,7240,7290",yes
5550,ESTANCIA PRODUCCIONES,GIGANTE NICOLAS FEDERICO,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4675,ESTEBAN FAVARO - GRUPO MUSICAL TOMATES ASESINOS,FAVARO ESTEBAN,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
3619,ESTRUCTURAS SA,ESTRUCTURAS SACICIYF,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
5342,ESTUDIO LARSSON,LARSSON FRANCISCO NICOLAS,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5026,ESTUDIO MOLINA ARQUITECTURA,MOLINA EDUARDO FERNANDO,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4848,ESTUDIO MONTEVIDEO,ESTUDIO MONTEVIDEO S.A.S.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5638,ESTUDIO UNE,COLACE MARCELA LAURA,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
5537,EXIA SOFTWARE,EXIA SOFTWARE S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
2948,EXTRADOS SOFTWARE TECHNOLOGY,NOCALO S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
4507,FACTORIS,FACTORIS S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
2864,FALCOCINE,FALCO JUAN CARLOS,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
2231,FEIN MEC,FEIN MEC DE OSER Y CIA S.R.L.,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
3055,FERNÁNDEZ BODEREAU ODONTOLOGÍA DE AVANZADA,FERNANDEZ BORDEREAU ENRIQUE BERNARDO JOS,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
5589,FINXUS,FINXUS S.A.S.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4482,FIREBOSS ARGENTINA,LUCERO RUBEN ADRIAN,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
2796,FLEXXUS / WUALA,FLEXXUS S A,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4985,FOR ME TIPS,WOMEN ON TOP S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4814,FORZE,FORZE S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
5508,FOXBOX GROUP,BIZBOX S.A.S.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2520,FPS NETWORKING,SIVERO FRANCISCO PABLO,,ebops,SB,7250,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","7250,5040,6023,3312",yes
1390,FRANCO BALDISSARE COMUNICACIÓN INTERNA,BALDISSARE FRANCO ALEXIS,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4673,FRANCO DINI,DINI FRANCO,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
4892,FULL AUDITS SAS,FULL AUDITS S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
2851,FUNDACIÓN UNIV. MARIANO MORENO,FUNDACION UNIVERSITARIA MARIANO MORENO,,ebops,SJ.221,7499,Servicios empresariales n.c.p.,7499,yes
5079,FUTURAPP,FUTURAPP ARGENTINA S.A.S.,,ebops,SI.4,7220,Servicios de consultores en informática y suministros de programas de informática,"7210,7220,7230,7240,7290",yes
2748,GALATEA GROUP,GALATEA GROUP S.A.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
1727,GALFLUX,GALVANIZADOS CORDOBA SRL,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
5408,GALLUMPHING,GALLUMPHING S.A.S.,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
532,GAMUT- GESTIÓN DE PROCESOS,BOLATTI PABLO SEBASTIAN,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
1717,GAPS IDIOMAS,FREGGIARO MARIA CELESTE,,ebops,SJ.221,7499,Servicios empresariales n.c.p.,7499,yes
4956,GATES CONSULTING,GATES CONSULTING S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
3453,GBE CONSULTORA INTEGRAL EN INDUSTRIAS DE ALIMENTOS,ECHEVERRIA GERARDO BAUTISTA,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4957,GDB IMPRESIONES,GDB IMPRESIONES S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
3382,GERENCIA DE VIAJES EVYT,SPERONE ANDRES EDUARDO,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
3508,GERMINAR SRL,GERMINAR S R L,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
2612,GIRAUDO EQUIPAMIENTO,GIRAUDO EQUIPAMIENTO S.A.,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4596,GISELE MAUVECIN - PRODUCTORA INDEPENDIENTE,MAUVECIN GISELE ALEJANDRA,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4048,GIUNTA MUEBLES,CRISMAL SOCIEDAD DE RESPONSABILIDAD LIMITADA,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
1493,GLUBATEC,ROGERO LUCERO LUIS,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
3291,GMG SRL,GMG S.R.L.,,ebops,SJ.23,7410,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",7410,yes
2607,GO IDIOMAS,GO IDIOMAS S.A.,,ebops,SJ.221,7499,Servicios empresariales n.c.p.,7499,yes
4329,GOZZO GIGANTOGRAFIAS & P.O.P.,GIGANTOGRAFIAS S.A.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2836,GRÁFICA MUSUMECI,GRAFICA MUSUMECI S R L,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4855,GRANARIA,GRANARIA S.A.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4667,GRANDIO - HÜGA,DT&C SA,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4584,GRUPO BINOMIO,RUCOVSKY ADRIANA,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
3174,GRUPO CACTUS,DALLA LASTA EMILIANO,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4309,GRUPO ERFINDER SA,GRUPO ERFINDER S.A,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5525,GRUPO FERMGA S.A.,FERMAG S.A.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3747,GRUPO PROACO,PROACO S.R.L.,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
2762,GRUPO QUINTAESENCIA,FRARESSO NATALIA SOLEDAD,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
4880,GRUPO SAUKEN,GRUPO SAUKEN S.A.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
3145,GRUPO SIBERIA - TRITON,DELCRE GABRIEL MARTIN,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
3512,GUALICHO CINE SRL,GUALICHO CINE S.R.L.,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
5210,GUIFA INDUSTRIAS,GUIFA SOCIEDAD SIMPLE,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4743,GUILLERMO GONZALEZ,GONZALEZ GUILLERMO,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4704,GURUCUBE | TRUSTED IDENTITY SOLUTIONS,GURUCUBE S.A.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
4205,HELLO BRAND S.A.,HELLO BRAND SA,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4298,HIGHLANDS,L I Z S.R.L.,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
5174,HINS,HINS ENERGIA S.A.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4537,HOLON SOFTWARE,AMDG S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4229,HOSPITAL VIRTUAL,HOSPITAL VIRTUAL S.A.S.,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
4509,HOUSTON BASE CREATIVA,FASSETTA CLAUDIO ROBERTO,,ebops,SI.4,7220,Servicios de consultores en informática y suministros de programas de informática,"7210,7220,7230,7240,7290",yes
4561,HÜ PRODUCTORA,HUTER OMAR SEBASTIAN,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
3862,I+C CONSULTORES,CARNEVALLE ALEJANDRO,,ebops,SJ.23,7410,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",7410,yes
4194,I-RON SRL,I-RON SOCIEDAD DE RESPONSABILIDAD LIMITADA,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4757,IDEARHUMANO,REYNA PEREYRA MARIANA SOFIA,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
1514,IMAGINAREA,BIGOGLIO MARIA ALBANA,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
3851,IMAPE,PEIRETTI ADELQUI MIGUEL,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4032,IMM AUTOPARTES,IMMAUTOPARTES S.A.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3433,IMP ARGENTINA,MACIA GUSTAVO GABRIEL,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3984,IMPRO SRL,IMPRO S.R.L.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2170,IMPULSO TRAVEL,GRUPO IMPULSO SRL,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
3247,INCUTEX SA,INCUTEX S.A.,,ebops,SJ.221,7499,Servicios empresariales n.c.p.,7499,yes
4688,INDIE FILMS,INDIE FILMS S.A.S,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
5362,INDIGO MARKETING,LAR MARKETING S.A.S.,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
3045,INDUS-PLASTIC,INDUS PLASTIC R BATTISTELLI Y CIA S R L,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4180,INDUSTRIAS NAGUAN,CERVERA GONZALO SEBASTIAN,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3062,INDUSTRIAS PAC,CUBERLI HECTOR JOSE,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
2008,INFOPORK,AMBROGI CARINA,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4083,ING CARLOS MARIA PIÑERO SASTRE,PIÑERO SASTRE CARLOS MARIA,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5443,INGAV EMPRESA CONSTRUCTORA,INGAV SRL,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
3249,INGEDIS,DE LEONARDIS LUCAS,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5064,INGENIAR / ULTER,INGENIAR S.A.,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
5568,INGENIAR COOP,COOPERATIVA DE TRABAJO INGENIAR LIMITADA,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4828,INGENIERIA & DISEÑO SOCBE SA,INGENIERIA & DISEÑO SOCBE S.A.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
